instance_index,feasible,candidates,feasible_candidates,pgm_failed_batch_points,pgm_failed_candidates,native_pgm_wrong_branch_points,native_pgm_wrong_branch_candidates,fixed_pv_fallback_points,fixed_pv_fallback_candidates,final_failed_batch_points,final_failed_candidates,best_candidate_index,best_feasible_candidate_index,best_all_candidate_index,cost_available,feasible_cost,all_cost,best_cost,generation_seconds,pgm_batch_seconds,pgm_prepare_seconds,pgm_power_flow_seconds,pgm_extract_seconds,fixed_pv_newton_seconds,constraint_evaluation_seconds,total_seconds,batch_points,pv_iterations,max_batch_pv_voltage_error_pu,maximum_violation,max_pf_residual_mva,violation_pg,violation_qg,violation_voltage,violation_angle,violation_thermal,violation_ramp
225,1,200,192,152,22,18,5,170,23,0,0,36,36,183,1,1504420.9193572116,1504420.9193572116,1504420.9193572116,0.06378700002096593,23.66189210000448,19.213149000017438,1.3686281999689527,3.0801022999803536,18.956393499975093,3.0610650000162423,26.786744100041687,60200,5,3.2063907084989296e-11,1.988016603190107e-08,3.550440772070645e-11,0.0,0.0,1.988016603190107e-08,0.0,0.0,0.0
2205,1,200,197,431,19,81,8,512,20,0,0,194,194,49,1,1665147.8596885714,1665147.8596885714,1665147.8596885714,0.05503299995325506,23.925555200024974,19.17691510001896,1.5452290999819525,3.2033916999935172,18.902517499984242,3.35148080001818,27.33206899999641,60200,5,3.362066181011869e-11,1.988391951091016e-08,4.1196306666817644e-11,0.0,0.0,1.988391951091016e-08,0.0,0.0,0.0
4361,1,200,200,0,0,0,0,0,0,0,0,127,127,127,1,1372260.1955782964,1372260.1955782964,1372260.1955782964,0.0516102000256069,23.6523898000014,19.265769099991303,1.1992030999972485,3.1873742999741808,19.007685900025535,3.432193400047254,27.136193400074262,60200,5,1.5933365737907934e-11,1.9868936126006987e-08,3.561217546156325e-11,0.0,0.0,1.9868936126006987e-08,0.0,0.0,0.0
4465,1,200,195,223,18,43,6,266,19,0,0,178,178,178,1,1659919.0878324055,1659919.0878324055,1659919.0878324055,0.05371670000022277,23.670008000044618,18.984640500042588,1.62454309995519,3.0608147000311874,18.721164100046735,3.386697899957653,27.110422600002494,60200,5,4.0947800705737336e-11,1.989975314161302e-08,3.545059992802355e-11,0.0,0.0,1.989975314161302e-08,0.0,0.0,0.0
4207,1,200,196,378,34,210,19,588,34,0,0,113,113,14,1,1579113.709190886,1579113.709190886,1579113.709190886,0.04553440003655851,23.871934499999043,19.249606600031257,1.464960399956908,3.157355799979996,18.973908099986147,3.1337526999996044,27.051221600035205,60200,5,4.037636891496277e-11,1.9873961735565123e-08,4.747824681127432e-11,0.0,0.0,1.9873961735565123e-08,0.0,0.0,0.0
3333,1,200,200,469,34,194,16,663,34,0,0,49,49,49,1,1569251.7648214535,1569251.7648214535,1569251.7648214535,0.051133900007698685,23.82032389997039,19.224976099969354,1.5048385999980383,3.0904981999774463,18.97143390000565,3.3945390000008047,27.265996799978893,60200,5,3.31719096635652e-11,1.9888463098638437e-08,4.160891790641557e-11,0.0,0.0,1.9888463098638437e-08,0.0,0.0,0.0
3009,1,200,197,584,7,100,2,684,7,0,0,5,5,5,1,1679702.7501129825,1679702.7501129825,1679702.7501129825,0.049425499979406595,23.871289899980184,19.139392199984286,1.5669443999649957,3.1649398999870755,18.8576224000426,3.2456932999775745,27.166408699937165,60200,5,3.172462292866385e-11,1.989415114126793e-08,2.978365590524962e-11,0.0,0.0,1.989415114126793e-08,0.0,0.0,0.0
2038,1,200,186,234,13,41,2,275,13,0,0,94,94,27,1,1620060.9201766355,1620060.9201766355,1620060.9201766355,0.05351130000781268,23.73117360001197,19.118439299985766,1.4627235000371002,3.1499992000171915,18.858641400001943,3.5091495999949984,27.293834500014782,60200,5,3.528710657008105e-11,1.987324749208595e-08,3.57265936740355e-11,0.0,0.0,1.987324749208595e-08,0.0,0.0,0.0
715,1,200,196,180,28,41,9,221,28,0,0,86,86,86,1,1625700.707662827,1625700.707662827,1625700.707662827,0.053999099996872246,23.737876700004563,19.194814299989957,1.4551492999889888,3.087902100000065,18.923047000018414,3.1171179999946617,26.908993799996097,60200,5,4.248612572865795e-11,1.9875759371679164e-08,4.139485388761694e-11,0.0,0.0,1.9875759371679164e-08,0.0,0.0,0.0
1347,1,200,193,559,40,253,19,812,41,0,0,164,164,164,1,1564421.9927961284,1564421.9927961284,1564421.9927961284,0.051468699995893985,23.8445742999902,19.18699979997473,1.5619348000036553,3.095626100024674,18.92097780003678,3.3107174999895506,27.206760499975644,60200,5,3.793776404137361e-11,1.9891554144576163e-08,4.747901252674137e-11,0.0,0.0,1.9891554144576163e-08,0.0,0.0,0.0
3572,1,200,200,279,42,114,16,393,42,0,0,158,158,158,1,1651160.184815685,1651160.184815685,1651160.184815685,0.04743689997121692,23.7728995999787,19.164934000000358,1.4729828999843448,3.1349726999760605,18.903412400046363,3.3610958000062965,27.181432299956214,60200,5,4.480260606953834e-11,1.988027427864597e-08,3.785565258470001e-11,0.0,0.0,1.988027427864597e-08,0.0,0.0,0.0
3394,1,200,200,434,25,111,11,545,25,0,0,85,85,85,1,1656903.007804461,1656903.007804461,1656903.007804461,0.051098500029183924,23.794957500009332,19.14338109997334,1.526877099997364,3.1246852000476792,18.87180000002263,3.324087499990128,27.170143500028644,60200,5,3.852296259765353e-11,1.988469296628398e-08,4.721508035874949e-11,0.0,0.0,1.988469296628398e-08,0.0,0.0,0.0
3055,1,200,198,159,13,15,4,174,13,0,0,90,90,90,1,1654257.6728315267,1654257.6728315267,1654257.6728315267,0.046001399983651936,23.691519600048196,18.999013200053014,1.4959192000096664,3.196575700014364,18.727511700009927,3.3153351999353617,27.05285619996721,60200,5,3.3864022697116525e-11,1.9890682619501832e-08,5.2919992297989384e-11,0.0,0.0,1.9890682619501832e-08,0.0,0.0,0.0
1032,1,200,190,348,42,168,22,516,44,0,0,83,83,73,1,1599440.829726096,1599440.829726096,1599440.829726096,0.05090470000868663,23.878183800028637,19.20621229999233,1.5100607000058517,3.16189889999805,18.95503120002104,3.1567798999603838,27.085868399997707,60200,5,3.999789388586805e-11,1.9887238152567933e-08,4.1241464766111435e-11,0.0,0.0,1.9887238152567933e-08,0.0,0.0,0.0
914,1,200,198,298,29,227,16,525,29,0,0,58,58,58,1,1556121.1078870448,1556121.1078870448,1556121.1078870448,0.07215329998871312,23.694222500023898,19.11072639998747,1.4774142000242136,3.1060702000395395,18.850089499959722,3.443580099963583,27.209955899976194,60200,5,3.677447235617137e-11,1.988060734555336e-08,4.1246147336097027e-11,0.0,0.0,1.988060734555336e-08,0.0,0.0,0.0
1524,1,200,200,378,10,54,7,432,10,0,0,118,118,118,1,1676448.3687927737,1676448.3687927737,1676448.3687927737,0.04734180000377819,23.909184899996035,19.231595899967942,1.5297449000063352,3.147833700000774,18.958938300027512,3.302891200000886,27.2594179000007,60200,5,4.5285108996040435e-11,1.990628032781196e-08,4.7466099675619465e-11,0.0,0.0,1.990628032781196e-08,0.0,0.0,0.0
251,1,200,200,0,0,0,0,0,0,0,0,8,8,8,1,1403743.4939543158,1403743.4939543158,1403743.4939543158,0.051622600003611296,23.596599199983757,19.16229350003414,1.2964628000045195,3.1378072999650612,18.89546580001479,3.2915485000121407,26.93977029999951,60200,5,1.9259704941987366e-11,1.9908172332883095e-08,4.736784617506845e-11,0.0,0.0,1.9908172332883095e-08,0.0,0.0,0.0
224,1,200,200,0,0,0,0,0,0,0,0,19,19,19,1,1375534.287850947,1375534.287850947,1375534.287850947,0.040000899985898286,23.497762500017416,19.17830770002911,1.2640984999598004,3.0553170000202954,18.910292899992783,3.1306240999838337,26.668387499987148,60200,5,1.498912105546424e-11,1.9868801974058177e-08,3.787356946656189e-11,0.0,0.0,1.9868801974058177e-08,0.0,0.0,0.0
529,1,200,195,673,26,59,8,732,26,0,0,104,104,37,1,1664245.4259230164,1664245.4259230164,1664245.4259230164,0.06760619999840856,24.070476999972016,19.30852609995054,1.580373700009659,3.181566399987787,19.04926569998497,3.4651407999917865,27.60322399996221,60200,5,3.9224401504611706e-11,1.988536095047046e-08,4.141822934481093e-11,0.0,0.0,1.988536095047046e-08,0.0,0.0,0.0
2876,1,200,197,228,25,62,12,290,25,0,0,68,68,68,1,1545346.449655619,1545346.449655619,1545346.449655619,0.04398979997495189,23.850608700013254,19.21311480004806,1.4111696000327356,3.226312400016468,18.939814599987585,3.2837321999832056,27.17833069997141,60200,5,3.4959812822421554e-11,1.9879174232665738e-08,4.1397798476696015e-11,0.0,0.0,1.9879174232665738e-08,0.0,0.0,0.0
3237,1,200,198,459,38,188,19,647,38,0,0,86,86,86,1,1581989.3704792995,1581989.3704792995,1581989.3704792995,0.05226060003042221,23.821765999950003,19.205655899946578,1.4799135000212118,3.1361854999559,18.93276809999952,3.356731900072191,27.230758500052616,60200,5,3.8020031567498336e-11,1.9897953655127272e-08,4.1533572147224143e-11,0.0,0.0,1.9897953655127272e-08,0.0,0.0,0.0
2486,1,200,196,0,0,0,0,0,0,0,0,158,158,90,1,1385956.6599252457,1385956.6599252457,1385956.6599252457,0.05095379997510463,23.58035059995018,19.095613399986178,1.230489099980332,3.254202099982649,18.807427200023085,3.403443400049582,27.034747799974866,60200,5,1.595001908327731e-11,1.9894917195154922e-08,4.106334111532748e-11,0.0,0.0,1.9894917195154922e-08,0.0,0.0,0.0
29,1,200,197,187,25,61,11,248,25,0,0,111,111,111,1,1626717.8947811385,1626717.8947811385,1626717.8947811385,0.046908500022254884,23.965840800025035,19.29350270004943,1.500620299950242,3.1717076000059023,19.021675699972548,3.105002699943725,27.117751999991015,60200,5,3.9422465292204834e-11,1.989168274540985e-08,4.146199945187785e-11,0.0,0.0,1.989168274540985e-08,0.0,0.0,0.0
104,1,200,196,266,22,68,9,334,22,0,0,121,121,149,1,1560801.9296575072,1560801.9296575072,1560801.9296575072,0.0493451000074856,23.81134250003379,19.122557900031097,1.46910809999099,3.2196645000367425,18.860091699985787,3.3491256999550387,27.209813299996313,60200,5,3.788880320598764e-11,1.4128508385446992e-07,4.150607273068449e-11,0.0,0.0,1.986868169989718e-08,0.0,0.0,1.4128508385446992e-07
741,1,200,197,361,10,25,5,386,10,0,0,113,113,138,1,1677983.3213276928,1677983.3213276928,1677983.3213276928,0.05291739996755496,24.005239200021606,19.230569900013506,1.5926367999636568,3.1820219000219367,18.95697250001831,3.372821800003294,27.430978399992455,60200,5,4.3682724104598947e-11,1.9890899112991634e-08,3.5697496463614453e-11,0.0,0.0,1.9890899112991634e-08,0.0,0.0,0.0
409,1,200,198,194,27,72,11,266,27,0,0,37,37,37,1,1585351.5978535854,1585351.5978535854,1585351.5978535854,0.05049180000787601,23.68165650003357,19.09899410000071,1.43918390001636,3.143466499983333,18.814034199982416,3.4497688999399543,27.1819171999814,60200,5,4.905520434306254e-11,1.988241238315423e-08,4.156263735858325e-11,0.0,0.0,1.988241238315423e-08,0.0,0.0,0.0
2909,1,200,196,322,26,102,15,424,28,0,0,10,10,148,1,1666108.6474704319,1666108.6474704319,1666108.6474704319,0.051692299952264875,23.728904099960346,19.142613100004382,1.4900198999675922,3.096256799995899,18.856744199991226,3.1017527999938466,26.882349199906457,60200,5,1.9095225400889149e-10,1.9073486323684108e-07,4.150832223132581e-11,0.0,0.0,1.9899835483154012e-08,0.0,0.0,1.9073486323684108e-07
2158,1,200,195,542,22,274,16,816,22,0,0,58,58,87,1,1585071.9748115516,1585071.9748115516,1585071.9748115516,0.051726600038819015,23.72282460000133,19.130611900007352,1.4694765000022016,3.122722599946428,18.85644979996141,3.342709199991077,27.117260400031228,60200,5,3.88464815870293e-11,1.9891424618556625e-08,4.151028782878478e-11,0.0,0.0,1.9891424618556625e-08,0.0,0.0,0.0
4543,1,200,195,604,9,9,2,613,9,0,0,141,141,10,1,1677516.262637018,1677516.262637018,1677516.262637018,0.05198779999045655,24.034546400012914,19.23019299999578,1.6144171000341885,3.189920599979814,18.959616699954495,3.3319989999872632,27.418533199990634,60200,5,3.967615125333168e-11,1.9895010638926164e-08,2.97592834130932e-11,0.0,0.0,1.9895010638926164e-08,0.0,0.0,0.0
1136,1,200,200,0,0,0,0,0,0,0,0,98,98,98,1,1375473.6162431221,1375473.6162431221,1375473.6162431221,0.05080609995638952,23.454895499977283,19.1240999000147,1.2367297999444418,3.094024399993941,18.86727400001837,3.49823040002957,27.003931999963243,60200,5,1.7565060517199527e-11,1.9881323439404242e-08,3.5316579432987637e-11,0.0,0.0,1.9881323439404242e-08,0.0,0.0,0.0
3710,1,200,199,291,22,116,12,407,22,0,0,125,125,125,1,1619409.7537587949,1619409.7537587949,1619409.7537587949,0.05229820002568886,23.653171699959785,19.061248799960595,1.5104349000030197,3.081477999978233,18.80208449997008,3.11644970002817,26.821919600013644,60200,5,3.776645662867395e-11,1.989412893680744e-08,4.1487364667864264e-11,0.0,0.0,1.989412893680744e-08,0.0,0.0,0.0
2741,1,200,200,443,43,211,22,654,43,0,0,144,144,144,1,1567797.8171359021,1567797.8171359021,1567797.8171359021,0.06083630002103746,23.848737499967683,19.26815419999184,1.4705413000192493,3.110031800053548,19.0059907999821,3.0515279000392184,26.96110170002794,60200,5,3.971012407788521e-11,1.9896317001351805e-08,3.609557097661309e-11,0.0,0.0,1.9896317001351805e-08,0.0,0.0,0.0
2922,1,200,197,156,26,40,13,196,26,0,0,172,172,172,1,1567356.8113439968,1567356.8113439968,1567356.8113439968,0.043924600002355874,23.78477120003663,19.233919900027104,1.4193118999828584,3.1315268999896944,18.958264900022186,3.496408800012432,27.325104600051418,60200,5,3.75207642733244e-11,1.988209319403465e-08,4.160414907219115e-11,0.0,0.0,1.988209319403465e-08,0.0,0.0,0.0
263,1,200,197,210,24,50,11,260,24,0,0,156,156,141,1,1568999.2033315017,1568999.2033315017,1568999.2033315017,0.05410939996363595,23.778528499999084,19.272844399965834,1.3930942000006326,3.1125777999986894,18.997080000001006,3.2984606999671087,27.131098599929828,60200,5,3.6745828602136044e-11,1.9885819842653974e-08,4.152338357862073e-11,0.0,0.0,1.9885819842653974e-08,0.0,0.0,0.0
193,1,200,198,232,40,48,16,280,42,0,0,9,9,9,1,1575401.038206617,1575401.038206617,1575401.038206617,0.047051900008227676,23.686874600010924,19.07346200000029,1.4701298999716528,3.143269299995154,18.788187800033484,3.516710600000806,27.250637100019958,60200,5,3.411848581436061e-11,1.9886813492261014e-08,4.1379364855802624e-11,0.0,0.0,1.9886813492261014e-08,0.0,0.0,0.0
4568,1,200,199,214,37,56,15,270,39,0,0,56,56,56,1,1647185.4312411344,1647185.4312411344,1647185.4312411344,0.04798450000816956,23.889807900006417,19.146873499965295,1.499110400036443,3.2438112000236288,18.860298299987335,3.0770396000007167,27.014832000015303,60200,5,3.3056890558214036e-11,1.990145085765484e-08,4.71406123878319e-11,0.0,0.0,1.990145085765484e-08,0.0,0.0,0.0
3798,1,200,195,424,33,131,16,555,34,0,0,150,150,150,1,1634604.608310556,1634604.608310556,1634604.608310556,0.04936730000190437,23.768673299986403,19.10385590000078,1.551042300008703,3.1137625999981537,18.82898310001474,3.135397300007753,26.95343789999606,60200,5,4.5525694325476707e-11,1.9875742718333794e-08,3.56495532319836e-11,0.0,0.0,1.9875742718333794e-08,0.0,0.0,0.0
4848,1,200,200,112,25,28,7,140,25,0,0,165,165,165,1,1548200.7062613526,1548200.7062613526,1548200.7062613526,0.05316279997350648,23.592797700024676,19.098653900029603,1.4029673999757506,3.091164799989201,18.840188800008036,3.2371598000172526,26.883120300015435,60200,5,2.8736790724792627e-11,1.9869809501453025e-08,4.1522465116802255e-11,0.0,0.0,1.9869809501453025e-08,0.0,0.0,0.0
1820,1,200,188,299,36,122,17,421,36,0,0,100,100,198,1,1625671.9304164995,1625671.9304164995,1625671.9304164995,0.05046220001531765,23.915809299971443,19.20639810001012,1.520684200047981,3.1887107999646105,18.93450719997054,3.4886781999957748,27.454949699982535,60200,5,9.456457839007726e-11,1.988031221126598e-08,4.1258452080785114e-11,0.0,0.0,1.988031221126598e-08,0.0,0.0,0.0
1466,1,200,200,151,34,38,15,189,35,0,0,175,175,175,1,1531395.9724554804,1531395.9724554804,1531395.9724554804,0.050843700009863824,23.540270199999213,19.109761199972127,1.4164195000194013,3.0140693999710493,18.842497700010426,3.142909799993504,26.73402370000258,60200,5,3.8715919359333384e-11,1.9870486737498046e-08,4.743172299879993e-11,0.0,0.0,1.9870486737498046e-08,0.0,0.0,0.0
2456,1,200,197,254,33,101,16,355,34,0,0,128,128,128,1,1594761.2679590394,1594761.2679590394,1594761.2679590394,0.06279410002753139,23.824038000020664,19.345684800005984,1.4262738000252284,3.0520672000129707,19.083584199950565,3.3451019999338314,27.231934099982027,60200,5,3.696931649699309e-11,1.988854821573699e-08,4.155119617660295e-11,0.0,0.0,1.988854821573699e-08,0.0,0.0,0.0
1051,1,200,199,155,17,11,3,166,17,0,0,58,58,58,1,1647312.0683706945,1647312.0683706945,1647312.0683706945,0.05549610004527494,24.042790799983777,19.24906810000539,1.5130500000086613,3.2806605999940075,18.975604300037958,3.350705100048799,27.44899200007785,60200,5,3.628808364908309e-11,1.988478178412595e-08,4.7425166580474395e-11,0.0,0.0,1.988478178412595e-08,0.0,0.0,0.0
1956,1,200,193,280,37,58,19,338,38,0,0,10,10,10,1,1621956.3133833623,1621956.3133833623,1621956.3133833623,0.04624529997818172,23.72054670000216,19.119715099979658,1.5196024000179023,3.0812183000380173,18.858716499991715,3.3382648000260815,27.105056800006423,60200,5,4.095668248993434e-11,1.9898087807076082e-08,4.1592081097037735e-11,0.0,0.0,1.9898087807076082e-08,0.0,0.0,0.0
1449,1,200,192,392,33,247,17,639,34,0,0,191,191,182,1,1607129.7242170481,1607129.7242170481,1607129.7242170481,0.048252100008539855,23.932851499994285,19.225039299984928,1.511331900022924,3.1964680000091903,18.931806800013874,3.367578000004869,27.348681600007694,60200,5,3.602718123829618e-11,1.9890935195239935e-08,4.135285782185173e-11,0.0,0.0,1.9890935195239935e-08,0.0,0.0,0.0
246,1,200,197,360,24,109,14,469,25,0,0,132,132,44,1,1624200.8310785245,1624200.8310785245,1624200.8310785245,0.05428889999166131,23.724886899988633,19.230411000025924,1.4379275999963284,3.056537299999036,18.961314199957997,3.168183600064367,26.94735940004466,60200,5,3.244704505078744e-11,1.9896473357761108e-08,4.371057082725628e-11,0.0,0.0,1.9896473357761108e-08,0.0,0.0,0.0
2951,1,200,188,386,46,184,23,570,46,0,0,145,145,124,1,1611487.5193451366,1611487.5193451366,1611487.5193451366,0.057968600012827665,23.81720489996951,19.211047799966764,1.4907944000442512,3.1153513999888673,18.94713879999472,3.232336100016255,27.107509599998593,60200,5,3.266772408139218e-10,1.9885109299918214e-08,4.1259346397654716e-11,0.0,0.0,1.9885109299918214e-08,0.0,0.0,0.0
2685,1,200,198,162,38,86,26,248,41,0,0,58,58,58,1,1630364.673087879,1630364.673087879,1630364.673087879,0.05212539999047294,23.64337180001894,19.185926700010896,1.4069989999989048,3.050437099998817,18.92755240004044,3.209465099964291,26.904962299973704,60200,5,4.089861782574644e-11,1.9874118091974425e-08,3.554190454761739e-11,0.0,0.0,1.9874118091974425e-08,0.0,0.0,0.0
4119,1,200,198,105,12,42,7,147,12,0,0,199,199,199,1,1550047.788587765,1550047.788587765,1550047.788587765,0.05443610000656918,23.76945690001594,19.103050300036557,1.3931119999615476,3.273282299982384,18.834147199988365,3.22917939996114,27.053072399983648,60200,5,3.5854874624874356e-11,1.987703057704236e-08,4.154970516174011e-11,0.0,0.0,1.987703057704236e-08,0.0,0.0,0.0
1966,1,200,195,150,45,56,15,206,45,0,0,41,41,147,1,1612863.7935433348,1612863.7935433348,1612863.7935433348,0.04120909998891875,23.66837080003461,19.229598100006115,1.4233109999913722,3.015451600018423,18.968137399991974,3.3105661000008695,27.020146000024397,60200,5,3.8179681638439433e-11,1.989699053665341e-08,5.273827512098959e-11,0.0,0.0,1.989699053665341e-08,0.0,0.0,0.0
1554,1,200,199,0,0,0,0,0,0,0,0,89,89,168,1,1399874.6487351581,1399874.6487351581,1399874.6487351581,0.049147200013976544,23.64755839999998,19.1990942999837,1.25065210001776,3.1977726999903098,18.91993289999664,3.202422200003639,26.899127800017595,60200,5,1.8404056056908757e-11,1.9880908956141715e-08,4.141235923817136e-11,0.0,0.0,1.9880908956141715e-08,0.0,0.0,0.0
1943,1,200,194,468,38,182,19,650,38,0,0,163,163,134,1,1603164.3498234078,1603164.3498234078,1603164.3498234078,0.05566829995950684,23.996214799990412,19.34619539999403,1.4774936999892816,3.1725147999823093,19.077814600022975,3.4891172000207007,27.54100029997062,60200,5,4.489086879999604e-11,1.990676697557109e-08,4.1365172451926586e-11,0.0,0.0,1.990676697557109e-08,0.0,0.0,0.0
2049,1,200,194,346,35,191,17,537,35,0,0,118,118,118,1,1579511.204225802,1579511.204225802,1579511.204225802,0.04879650002112612,23.84258699999191,19.174945199978538,1.4896548999822699,3.1779766000108793,18.91346660000272,3.1320277999620885,27.023411299975123,60200,5,3.918898539012616e-11,1.988811152801397e-08,4.1404332114542976e-11,0.0,0.0,1.988811152801397e-08,0.0,0.0,0.0
4582,1,200,198,0,0,0,0,0,0,0,0,61,61,61,1,1379623.3800272988,1379623.3800272988,1379623.3800272988,0.04839619999984279,23.503111199999694,19.100391400046647,1.2118776999996044,3.1908005999866873,18.83333870000206,3.1651899999706075,26.716697399970144,60200,5,1.691735640463321e-11,1.988134749423644e-08,3.18794484494851e-11,0.0,0.0,1.988134749423644e-08,0.0,0.0,0.0
3321,1,200,200,32,14,8,4,40,14,0,0,76,76,76,1,1490796.889222674,1490796.889222674,1490796.889222674,0.04860560002271086,23.59386819996871,19.179432299977634,1.3283175000105985,3.086108899966348,18.910952400008682,3.0777743000071496,26.72024809999857,60200,5,2.7151836334837753e-11,1.986869187694157e-08,3.550499697535165e-11,0.0,0.0,1.986869187694157e-08,0.0,0.0,0.0
3916,1,200,198,116,15,2,2,118,15,0,0,189,189,189,1,1674743.2752350513,1674743.2752350513,1674743.2752350513,0.03667609998956323,23.567695900041144,18.925427800044417,1.5182743999757804,3.123981599987019,18.649202800006606,3.377397999924142,26.98176999995485,60200,5,3.4014124850045846e-11,1.989493292331444e-08,4.1483906576364634e-11,0.0,0.0,1.989493292331444e-08,0.0,0.0,0.0
4482,1,200,196,447,28,76,14,523,28,0,0,164,164,82,1,1664173.317352977,1664173.317352977,1664173.317352977,0.04753909999271855,23.915773099986836,19.18980819999706,1.5740558999823406,3.1518965999712236,18.902411499992013,3.305307900009211,27.268620099988766,60200,5,3.917954849441685e-11,1.990343723168307e-08,4.150495580487719e-11,0.0,0.0,1.990343723168307e-08,0.0,0.0,0.0
1467,1,200,196,624,41,238,25,862,42,0,0,0,0,0,1,1620798.2672727818,1620798.2672727818,1620798.2672727818,0.053862800006754696,23.661615399993025,19.024574300041422,1.5341380999889225,3.102889599977061,18.755476100021042,3.362823700008448,27.078301900008228,60200,5,4.6281645182943976e-11,1.9891739181746933e-08,4.158167496290734e-11,0.0,0.0,1.9891739181746933e-08,0.0,0.0,0.0
