instance_index,feasible,candidates,feasible_candidates,pgm_failed_batch_points,pgm_failed_candidates,native_pgm_wrong_branch_points,native_pgm_wrong_branch_candidates,fixed_pv_fallback_points,fixed_pv_fallback_candidates,final_failed_batch_points,final_failed_candidates,best_candidate_index,best_feasible_candidate_index,best_all_candidate_index,cost_available,feasible_cost,all_cost,best_cost,generation_seconds,pgm_batch_seconds,pgm_prepare_seconds,pgm_power_flow_seconds,pgm_extract_seconds,fixed_pv_newton_seconds,constraint_evaluation_seconds,total_seconds,batch_points,pv_iterations,max_batch_pv_voltage_error_pu,maximum_violation,max_pf_residual_mva,violation_pg,violation_qg,violation_voltage,violation_angle,violation_thermal,violation_ramp
2205,1,100,97,343,12,70,6,413,13,0,0,75,75,49,1,1668605.1048450437,1668605.1048450437,1668605.1048450437,0.005529600020963699,11.910364300012589,9.544960799976252,0.8440996000426821,1.5212914000148885,9.409287900023628,1.5658371999743395,13.481731100007892,30100,5,3.193301179038599e-11,1.987805105703916e-08,4.732803766679905e-11,0.0,0.0,1.987805105703916e-08,0.0,0.0,0.0
4361,1,100,100,0,0,0,0,0,0,0,0,52,52,52,1,1373794.9196679387,1373794.9196679387,1373794.9196679387,0.006249300029594451,11.846354700042866,9.62559060001513,0.7454655999899842,1.475266500026919,9.493755500006955,1.5110008999472484,13.363604900019709,30100,5,1.5905943229199693e-11,1.9883314439361738e-08,4.336987826218319e-11,0.0,0.0,1.9883314439361738e-08,0.0,0.0,0.0
4465,1,100,99,120,10,23,3,143,10,0,0,49,49,49,1,1660427.6374695275,1660427.6374695275,1660427.6374695275,0.004515999986324459,11.93123679998098,9.631760000018403,0.8439913999754936,1.4554750000243075,9.499714899982791,1.5785642000264488,13.514316999993753,30100,5,3.9587222389059207e-11,1.9883839019740873e-08,3.559847485156014e-11,0.0,0.0,1.9883839019740873e-08,0.0,0.0,0.0
4207,1,100,97,221,19,136,9,357,19,0,0,7,7,14,1,1579250.131760847,1579250.131760847,1579250.131760847,0.004278700042050332,11.869657400005963,9.531365400005598,0.8229350000037812,1.515346199972555,9.398816999979317,1.5808620000025257,13.454798100050539,30100,5,3.8096859000802397e-11,1.9872622066448743e-08,3.56443654586719e-11,0.0,0.0,1.9872622066448743e-08,0.0,0.0,0.0
3333,1,100,100,213,14,71,8,284,14,0,0,49,49,49,1,1569251.6856371681,1569251.6856371681,1569251.6856371681,0.031775299983564764,11.992656300019007,9.679770000046119,0.8193495000014082,1.4935285999672487,9.548345800023526,1.5334273999906145,13.557858999993186,30100,5,3.319700070392173e-11,1.9887948695303693e-08,4.14889258462456e-11,0.0,0.0,1.9887948695303693e-08,0.0,0.0,0.0
3009,1,100,100,240,3,40,1,280,3,0,0,5,5,5,1,1679702.7493506689,1679702.7493506689,1679702.7493506689,0.07079349999548867,12.362853699945845,9.966067699948326,0.9200927000492811,1.4766830999869853,9.828059800027404,1.5296302000642754,13.963277400005609,30100,5,3.166511497454394e-11,1.9894165944241594e-08,3.561297674235982e-11,0.0,0.0,1.9894165944241594e-08,0.0,0.0,0.0
2038,1,100,92,202,9,31,1,233,9,0,0,94,94,27,1,1620060.9207132747,1620060.9207132747,1620060.9207132747,0.024524599954020232,12.010485900042113,9.779775700008031,0.7707046000286937,1.45999570004642,9.644971500034444,1.5327811999595724,13.567791699955706,30100,5,3.52706752693166e-11,1.9872855213283914e-08,4.741175890974619e-11,0.0,0.0,1.9872855213283914e-08,0.0,0.0,0.0
715,1,100,99,135,21,27,8,162,21,0,0,86,86,86,1,1625700.7054666693,1625700.7054666693,1625700.7054666693,0.04085960000520572,12.15761689998908,9.848358599992935,0.8228492999915034,1.4863996999920346,9.714724000019487,1.5054126000031829,13.703889099997468,30100,5,4.2564396451894027e-11,1.9875817658387957e-08,4.1558805605359463e-11,0.0,0.0,1.9875817658387957e-08,0.0,0.0,0.0
1347,1,100,97,247,22,63,9,310,22,0,0,67,67,67,1,1565347.8559302716,1565347.8559302716,1565347.8559302716,0.004943200037814677,11.89511230000062,9.579762800014578,0.8034923999803141,1.5118484999984503,9.44877960003214,1.6120041999965906,13.512059700035024,30100,5,3.800737502501761e-11,1.9073486323684108e-07,4.160721596689085e-11,0.0,0.0,1.9883419910549077e-08,0.0,0.0,1.9073486323684108e-07
3572,1,100,100,142,22,41,10,183,22,0,0,97,97,97,1,1653158.252771246,1653158.252771246,1653158.252771246,0.028588099987246096,12.030779399967287,9.704327200015541,0.8300904999487102,1.4963526999927126,9.57065159996273,1.533124800072983,13.592492300027516,30100,5,4.456823798903997e-11,1.9896962781077794e-08,5.727417686735823e-11,0.0,0.0,1.9896962781077794e-08,0.0,0.0,0.0
3394,1,100,100,287,13,59,6,346,13,0,0,85,85,85,1,1656903.008018948,1656903.008018948,1656903.008018948,0.026655199995730072,12.13038470002357,9.769670800014865,0.8428680999786593,1.517836700018961,9.63281940005254,1.5554692999576218,13.712509199976921,30100,5,3.810640691881417e-11,1.9884766055966435e-08,4.1063440981779965e-11,0.0,0.0,1.9884766055966435e-08,0.0,0.0,0.0
3055,1,100,99,132,9,7,1,139,9,0,0,90,90,90,1,1654257.6730680228,1654257.6730680228,1654257.6730680228,0.004436700022779405,11.749870100000408,9.48117749998346,0.8001839999924414,1.4684985000058077,9.353187800035812,1.5432025999762118,13.297509399999399,30100,5,3.2242652991953946e-11,1.9890680769130126e-08,4.1440361598042745e-11,0.0,0.0,1.9890680769130126e-08,0.0,0.0,0.0
1032,1,100,92,160,26,41,13,201,27,0,0,83,83,73,1,1599440.8301540266,1599440.8301540266,1599440.8301540266,0.027752300025895238,11.922885600011796,9.62001950002741,0.7741794000030495,1.528677099966444,9.488904399971943,1.5316100000054576,13.482247900043149,30100,5,3.992506325545264e-11,1.988720577106305e-08,4.1226782741970863e-11,0.0,0.0,1.988720577106305e-08,0.0,0.0,0.0
914,1,100,99,57,12,16,5,73,12,0,0,58,58,58,1,1556121.107857183,1556121.107857183,1556121.107857183,0.004812799976207316,12.019803699979093,9.619859399972484,0.781326700001955,1.618610000004992,9.48681360000046,1.6460883000399917,13.670704799995292,30100,5,3.359412747983015e-11,1.9880663781890445e-08,5.863136185972223e-11,0.0,0.0,1.9880663781890445e-08,0.0,0.0,0.0
1524,1,100,100,170,6,29,4,199,6,0,0,69,69,69,1,1678762.3006659914,1678762.3006659914,1678762.3006659914,0.029388800030574203,12.034388799977023,9.63723289995687,0.7796337000327185,1.6175125999725424,9.50144540000474,1.5284268999821506,13.592204499989748,30100,5,4.549405296927489e-11,1.989905925222263e-08,3.553520850527387e-11,0.0,0.0,1.989905925222263e-08,0.0,0.0,0.0
251,1,100,100,0,0,0,0,0,0,0,0,8,8,8,1,1403743.4937671174,1403743.4937671174,1403743.4937671174,0.03362760000163689,11.867948699975386,9.732465000008233,0.670305100036785,1.4651460999739356,9.586409400042612,1.5219162000576034,13.423492500034627,30100,5,1.596056620201125e-11,1.9907962315694268e-08,4.146624563828968e-11,0.0,0.0,1.9907962315694268e-08,0.0,0.0,0.0
224,1,100,100,0,0,0,0,0,0,0,0,19,19,19,1,1375534.2875850962,1375534.2875850962,1375534.2875850962,0.04585019999649376,12.177790599991567,9.996237099985592,0.6890240000211634,1.492497099970933,9.861951400001999,1.5444677000050433,13.768108499993104,30100,5,1.2507106461612238e-11,1.9868822328146963e-08,3.52999238730572e-11,0.0,0.0,1.9868822328146963e-08,0.0,0.0,0.0
529,1,100,96,404,14,40,3,444,14,0,0,96,96,37,1,1666993.4873380726,1666993.4873380726,1666993.4873380726,0.00542860000859946,11.956130500009749,9.494427800003905,0.927550699969288,1.5341410000110045,9.352215000020806,1.6838266999693587,13.645385799987707,30100,5,3.9298564402656666e-11,1.9900833758690323e-08,3.553407927740615e-11,0.0,0.0,1.9900833758690323e-08,0.0,0.0,0.0
2876,1,100,99,147,15,41,7,188,15,0,0,68,68,68,1,1545346.4490711582,1545346.4490711582,1545346.4490711582,0.004651900031603873,11.924312399991322,9.600393800006714,0.7947188999969512,1.5291908999788575,9.465170000039507,1.5711571000283584,13.500121400051285,30100,5,3.3251845721338213e-11,1.9073486323684108e-07,4.7328185657330046e-11,0.0,0.0,1.9879243621604777e-08,0.0,0.0,1.9073486323684108e-07
3237,1,100,100,212,17,122,10,334,17,0,0,86,86,86,1,1581989.370247031,1581989.370247031,1581989.370247031,0.0058194000157527626,11.812521000043489,9.487320800020825,0.8106747000128962,1.5144999999902211,9.354460500006098,1.5962835999089293,13.414623999968171,30100,5,3.789668578946248e-11,1.9897716807548688e-08,4.6935901646726096e-11,0.0,0.0,1.9897716807548688e-08,0.0,0.0,0.0
2486,1,100,97,0,0,0,0,0,0,0,0,39,39,90,1,1389664.3662162116,1389664.3662162116,1389664.3662162116,0.020178699982352555,11.896949899964966,9.694064699986484,0.7026107999845408,1.5002422000397928,9.563111399998888,1.5732736000209115,13.49040219996823,30100,5,1.5948353748740374e-11,1.9886053914675e-08,4.0628997286680814e-11,0.0,0.0,1.9886053914675e-08,0.0,0.0,0.0
29,1,100,99,121,13,53,8,174,13,0,0,85,85,85,1,1627582.2545598196,1627582.2545598196,1627582.2545598196,0.04964270000346005,12.151968399994075,9.908151899988297,0.7827768999850377,1.4610306000104174,9.773801999981515,1.5600276000332087,13.761638700030744,30100,5,3.611821952631544e-11,1.9881677785586267e-08,4.6385303819419975e-11,0.0,0.0,1.9881677785586267e-08,0.0,0.0,0.0
104,1,100,99,91,8,21,6,112,8,0,0,78,78,78,1,1561551.7619526365,1561551.7619526365,1561551.7619526365,0.04841160000069067,12.094545500003733,9.829549499962013,0.788653300027363,1.4763334000017494,9.702399000001606,1.5427366999792866,13.68569379998371,30100,5,2.848055125070914e-11,1.992403556953328e-08,4.131438887740996e-11,0.0,0.0,1.992403556953328e-08,0.0,0.0,0.0
741,1,100,98,278,8,3,3,281,8,0,0,66,66,75,1,1682190.5870784596,1682190.5870784596,1682190.5870784596,0.007681599992793053,11.890650899964385,9.609600699972361,0.8361325000296347,1.444906999997329,9.476491599984001,1.4766321000060998,13.374964599963278,30100,5,4.37009317622028e-11,1.9884046261372136e-08,4.284477426687192e-11,0.0,0.0,1.9884046261372136e-08,0.0,0.0,0.0
409,1,100,99,50,14,1,1,51,14,0,0,37,37,37,1,1585351.5994628002,1585351.5994628002,1585351.5994628002,0.038396499992813915,12.025978899968322,9.802237399970181,0.7375271000200883,1.4862056999700144,9.673091500008013,1.4777734000235796,13.542148799984716,30100,5,4.885181148495121e-11,1.988271306855673e-08,4.162588325914697e-11,0.0,0.0,1.988271306855673e-08,0.0,0.0,0.0
2909,1,100,99,148,17,41,11,189,19,0,0,10,10,10,1,1666108.1866308032,1666108.1866308032,1666108.1866308032,0.007056500006001443,11.83318070002133,9.470072900003288,0.8827211000025272,1.480376499996055,9.343509699974675,1.545313999929931,13.385551199957263,30100,5,1.9742019130575272e-10,1.9899581982230058e-08,4.1420926825130835e-11,0.0,0.0,1.9899581982230058e-08,0.0,0.0,0.0
2158,1,100,97,155,9,52,6,207,9,0,0,58,58,87,1,1585071.974410562,1585071.974410562,1585071.974410562,0.004786300007253885,11.790715399954934,9.492804699984845,0.7837177999899723,1.5141823999583721,9.360232900013216,1.6511046000523493,13.446606300014537,30100,5,3.88225007696974e-11,1.9891054544215082e-08,4.7478642851648885e-11,0.0,0.0,1.9891054544215082e-08,0.0,0.0,0.0
4543,1,100,97,324,5,7,1,331,5,0,0,77,77,10,1,1678599.7573864642,1678599.7573864642,1678599.7573864642,0.03420720004942268,11.987462699995376,9.665347300004214,0.8550078000407666,1.4670966999838129,9.523838699969929,1.5762355999904685,13.597905500035267,30100,5,3.2484459566717305e-11,1.9901350012396774e-08,4.7377661855416516e-11,0.0,0.0,1.9901350012396774e-08,0.0,0.0,0.0
1136,1,100,100,0,0,0,0,0,0,0,0,98,98,98,1,1375473.6168496534,1375473.6168496534,1375473.6168496534,0.0476147000445053,11.897441299981438,9.745478100026958,0.6846921000396833,1.4672378999530338,9.616474399983417,1.587977699993644,13.533033700019587,30100,5,1.3895218309301072e-11,1.988154178326575e-08,4.1460728123390324e-11,0.0,0.0,1.988154178326575e-08,0.0,0.0,0.0
3710,1,100,99,135,11,69,6,204,11,0,0,84,84,26,1,1620217.994148931,1620217.994148931,1620217.994148931,0.06378440000116825,12.143990699958522,9.871988500002772,0.8078627000213601,1.4641310999868438,9.740095100016333,1.532826600014232,13.740601699973922,30100,5,3.536082537891616e-11,1.9884661509964948e-08,4.1651394638014846e-11,0.0,0.0,1.9884661509964948e-08,0.0,0.0,0.0
2741,1,100,100,195,25,64,11,259,25,0,0,57,57,57,1,1572131.5422385014,1572131.5422385014,1572131.5422385014,0.004275000013876706,11.734160599997267,9.478317699977197,0.7596740000299178,1.4961587000289,9.338512300048023,1.5709477000054903,13.309383300016634,30100,5,3.098687972880043e-11,1.9922336928305602e-08,4.110495892374586e-11,0.0,0.0,1.9922336928305602e-08,0.0,0.0,0.0
2922,1,100,98,44,8,9,3,53,8,0,0,99,99,88,1,1568288.6950310038,1568288.6950310038,1568288.6950310038,0.05220739997457713,12.33552600000985,10.04113630001666,0.7909102999838069,1.5034700999967754,9.899551499984227,1.6930477999849245,14.080781199969351,30100,5,2.974742674410891e-11,1.987363236940115e-08,4.0839271049968136e-11,0.0,0.0,1.987363236940115e-08,0.0,0.0,0.0
263,1,100,98,84,10,27,4,111,10,0,0,74,74,83,1,1573552.8944827146,1573552.8944827146,1573552.8944827146,0.01511550002032891,11.880077900015749,9.688326900009997,0.7142357000266202,1.477505199960433,9.56191679998301,1.51229709998006,13.407490500016138,30100,5,3.5593084035667744e-11,1.98764763907159e-08,4.147580621995657e-11,0.0,0.0,1.98764763907159e-08,0.0,0.0,0.0
193,1,100,99,87,15,17,7,104,16,0,0,9,9,9,1,1575401.0377392098,1575401.0377392098,1575401.0377392098,0.05528039997443557,12.095882199995685,9.87683449999895,0.727053300011903,1.4919851999729872,9.747800200013444,1.5644560999935493,13.71561869996367,30100,5,3.3469449434164744e-11,1.9887186342160118e-08,4.129433420179869e-11,0.0,0.0,1.9887186342160118e-08,0.0,0.0,0.0
4568,1,100,100,168,25,44,11,212,26,0,0,56,56,56,1,1647185.4608335616,1647185.4608335616,1647185.4608335616,0.004839200002606958,11.841488800011575,9.619781700021122,0.7628537999698892,1.458844400011003,9.490416100015864,1.549146200006362,13.395474200020544,30100,5,3.296185546730612e-11,1.990163034371049e-08,4.722018971025338e-11,0.0,0.0,1.990163034371049e-08,0.0,0.0,0.0
3798,1,100,97,157,15,16,7,173,15,0,0,33,33,82,1,1636523.5357853689,1636523.5357853689,1636523.5357853689,0.01479530002688989,11.960308499983512,9.675234799971804,0.803922799997963,1.4811426000087522,9.541098700021394,1.5399561000522226,13.515059900062624,30100,5,4.553601939960572e-11,1.9875813032458685e-08,4.0797237124737627e-11,0.0,0.0,1.9875813032458685e-08,0.0,0.0,0.0
4848,1,100,100,65,13,16,3,81,13,0,0,47,47,47,1,1550410.1323590942,1550410.1323590942,1550410.1323590942,0.004295399994589388,11.710348199994769,9.485548900032882,0.7441246999660507,1.4806658000452444,9.356958999997005,1.5668422000017017,13.28148579999106,30100,5,2.694167111627621e-11,1.988296009317971e-08,4.106252733252718e-11,0.0,0.0,1.988296009317971e-08,0.0,0.0,0.0
1820,1,100,94,150,16,76,8,226,16,0,0,1,1,72,1,1630535.6379322559,1630535.6379322559,1630535.6379322559,0.0053881999920122325,11.875595799996518,9.58608690003166,0.7962705999962054,1.4932285000104457,9.448914400010835,1.6283840999822132,13.509368099970743,30100,5,4.294642419466754e-11,1.9905863994177727e-08,4.1151917096856216e-11,0.0,0.0,1.9905863994177727e-08,0.0,0.0,0.0
1466,1,100,100,68,17,15,6,83,17,0,0,69,69,69,1,1531528.3863935808,1531528.3863935808,1531528.3863935808,0.025691399991046637,11.981934499985073,9.717747299990151,0.7676723000477068,1.4965048000449315,9.582462000020314,1.5899815000011586,13.597607399977278,30100,5,3.4820812899738485e-11,1.986981320219644e-08,4.154599421578648e-11,0.0,0.0,1.986981320219644e-08,0.0,0.0,0.0
2456,1,100,98,96,14,28,8,124,15,0,0,56,56,56,1,1595402.0191277391,1595402.0191277391,1595402.0191277391,0.04206890001660213,12.182402700011153,9.823501700011548,0.8260014000115916,1.5328899000305682,9.688899300002959,1.7602661999990232,13.984737800026778,30100,5,3.511047008686319e-11,1.9903442782798192e-08,4.149845769544226e-11,0.0,0.0,1.9903442782798192e-08,0.0,0.0,0.0
1051,1,100,100,115,9,12,3,127,9,0,0,58,58,58,1,1647311.5530248783,1647311.5530248783,1647311.5530248783,0.04920660000061616,12.228012799983844,9.868434600008186,0.8254117000033148,1.5341581999673508,9.72565710003255,1.6048860000446439,13.882105400029104,30100,5,3.077926802319553e-11,1.9884800287843026e-08,3.569272132135152e-11,0.0,0.0,1.9884800287843026e-08,0.0,0.0,0.0
1956,1,100,97,109,14,11,7,120,14,0,0,10,10,10,1,1621956.3144259495,1621956.3144259495,1621956.3144259495,0.011443099996540695,11.778209600015543,9.59075329999905,0.7446525000268593,1.4427945999777876,9.454255899996497,1.53607369994279,13.325726399954874,30100,5,3.2296054719438416e-11,1.9898147944156582e-08,3.5630760963222235e-11,0.0,0.0,1.9898147944156582e-08,0.0,0.0,0.0
1449,1,100,96,153,16,91,8,244,17,0,0,58,58,64,1,1615580.8622728055,1615580.8622728055,1615580.8622728055,0.0494126999983564,12.274704199982807,9.962833800003864,0.8233650000183843,1.4884957000031136,9.833031199988909,1.5146976999822073,13.83881459996337,30100,5,3.03164160442293e-11,1.9914850324376215e-08,1.3708823994298242e-10,0.0,0.0,1.9914850324376215e-08,0.0,0.0,0.0
246,1,100,99,143,12,71,9,214,13,0,0,90,90,44,1,1627706.5421264009,1627706.5421264009,1627706.5421264009,0.04526909999549389,12.092778799997177,9.774025599996094,0.7991376999998465,1.519607399997767,9.64139540004544,1.6789206999819726,13.816968599974643,30100,5,2.7293500792779923e-11,1.9888054166491032e-08,4.74243726611245e-11,0.0,0.0,1.9888054166491032e-08,0.0,0.0,0.0
2951,1,100,93,191,22,103,9,294,22,0,0,61,61,57,1,1614891.956613051,1614891.956613051,1614891.956613051,0.004744399979244918,11.974947300041094,9.61495100002503,0.8503771999967285,1.5096097000059672,9.478974700032268,1.5298417999292724,13.509533499949612,30100,5,4.8195669677397746e-11,1.9905644725130363e-08,4.6673539569276916e-11,0.0,0.0,1.9905644725130363e-08,0.0,0.0,0.0
2685,1,100,100,84,17,52,12,136,19,0,0,58,58,58,1,1630364.6717036285,1630364.6717036285,1630364.6717036285,0.004570100049022585,11.832425999979023,9.52723770000739,0.7801139999646693,1.5250638999859802,9.389498099975754,1.5476649000192992,13.384661000047345,30100,5,4.0826453329145806e-11,1.9874170827568095e-08,4.9693884429761433e-11,0.0,0.0,1.9874170827568095e-08,0.0,0.0,0.0
4119,1,100,99,58,8,36,5,94,8,0,0,3,3,3,1,1556668.7880064864,1556668.7880064864,1556668.7880064864,0.0049711999599821866,11.788146700011566,9.502984599967021,0.7599273000378162,1.5252249999903142,9.369969899998978,1.5769572000135668,13.370075099985115,30100,5,3.5861869029929494e-11,1.9870732836935173e-08,4.7364049406172477e-11,0.0,0.0,1.9870732836935173e-08,0.0,0.0,0.0
1966,1,100,97,70,22,26,7,96,22,0,0,41,41,41,1,1612863.7950833328,1612863.7950833328,1612863.7950833328,0.026057699986267835,11.922536099969875,9.62282269995194,0.7707231999957003,1.5289761999738403,9.482450300012715,1.5226893000071868,13.47128309996333,30100,5,3.814459859086128e-11,1.9897054374477326e-08,4.1215287968876517e-11,0.0,0.0,1.9897054374477326e-08,0.0,0.0,0.0
1554,1,100,100,0,0,0,0,0,0,0,0,89,89,89,1,1399874.6535473382,1399874.6535473382,1399874.6535473382,0.0046307999873533845,11.763027400011197,9.601568299985956,0.69478010002058,1.4666455000406131,9.473934299952816,1.5325167999835685,13.300174999982119,30100,5,1.8355983399942488e-11,1.9880916357628548e-08,4.705859937662221e-11,0.0,0.0,1.9880916357628548e-08,0.0,0.0,0.0
1943,1,100,98,156,17,30,7,186,17,0,0,86,86,84,1,1604483.020861699,1604483.020861699,1604483.020861699,0.01820880000013858,11.899405400035903,9.56442780001089,0.811636800004635,1.5233323000138626,9.434511300001759,1.585578899946995,13.503193099983037,30100,5,4.493228011881456e-11,1.9903870218662673e-08,4.04757429814833e-11,0.0,0.0,1.9903870218662673e-08,0.0,0.0,0.0
2049,1,100,96,178,16,123,9,301,16,0,0,96,96,49,1,1582662.9832229572,1582662.9832229572,1582662.9832229572,0.01644119998672977,11.893476800003555,9.65680749999592,0.782581300009042,1.4540776000358164,9.51924809999764,1.4840708999545313,13.393988899944816,30100,5,3.9136915930271243e-11,1.9908407330089973e-08,4.144835074974129e-11,0.0,0.0,1.9908407330089973e-08,0.0,0.0,0.0
4582,1,100,98,0,0,0,0,0,0,0,0,61,61,61,1,1379623.3808135407,1379623.3808135407,1379623.3808135407,0.03420409996761009,11.791217699996196,9.628969999961555,0.7013623000239022,1.4608541000052355,9.501504899992142,1.510359400010202,13.335781199974008,30100,5,1.692446183199081e-11,1.9881029230302717e-08,3.480349427088878e-11,0.0,0.0,1.9881029230302717e-08,0.0,0.0,0.0
3321,1,100,100,15,5,6,2,21,5,0,0,76,76,76,1,1490796.8878499365,1490796.8878499365,1490796.8878499365,0.004653200041502714,11.72477390000131,9.574434700014535,0.6725218999781646,1.4778072999906726,9.442224200000055,1.519875600002706,13.249302700045519,30100,5,2.7245539158116117e-11,1.9868698353242548e-08,4.6955909852166794e-11,0.0,0.0,1.9868698353242548e-08,0.0,0.0,0.0
3916,1,100,99,72,9,0,0,72,9,0,0,56,56,69,1,1676647.3338886,1676647.3338886,1676647.3338886,0.005670999991707504,11.777223800017964,9.475578600016888,0.8250041999854147,1.4766320000053383,9.342044999997597,1.5443771000136621,13.327271900023334,30100,5,3.393796355055656e-11,1.9893728331332722e-08,3.56665053808256e-11,0.0,0.0,1.9893728331332722e-08,0.0,0.0,0.0
4482,1,100,97,179,12,25,6,204,12,0,0,98,98,82,1,1666106.7632667096,1666106.7632667096,1666106.7632667096,0.004540199995972216,11.853249599982519,9.51597030000994,0.8447571999859065,1.4925114999641664,9.386423100018874,1.5465781000093557,13.404367899987847,30100,5,3.7772451833006926e-11,1.9886704320330258e-08,3.568173820364344e-11,0.0,0.0,1.9886704320330258e-08,0.0,0.0,0.0
1467,1,100,98,344,23,148,14,492,23,0,0,0,0,0,1,1620798.2677739765,1620798.2677739765,1620798.2677739765,0.005338400020264089,11.840641400020104,9.492873900046106,0.8622322999872267,1.4855251999688335,9.36058450001292,1.5669847999233752,13.412964599963743,30100,5,3.0918601012785984e-11,1.98919825056265e-08,5.3225725789794615e-11,0.0,0.0,1.98919825056265e-08,0.0,0.0,0.0
