instance_index,feasible,candidates,feasible_candidates,pgm_failed_batch_points,pgm_failed_candidates,native_pgm_wrong_branch_points,native_pgm_wrong_branch_candidates,fixed_pv_fallback_points,fixed_pv_fallback_candidates,final_failed_batch_points,final_failed_candidates,best_candidate_index,best_feasible_candidate_index,best_all_candidate_index,cost_available,feasible_cost,all_cost,best_cost,generation_seconds,pgm_batch_seconds,pgm_prepare_seconds,pgm_power_flow_seconds,pgm_extract_seconds,fixed_pv_newton_seconds,constraint_evaluation_seconds,total_seconds,batch_points,pv_iterations,max_batch_pv_voltage_error_pu,maximum_violation,max_pf_residual_mva,violation_pg,violation_qg,violation_voltage,violation_angle,violation_thermal,violation_ramp
225,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1559523.3010951902,1559523.3010951902,1559523.3010951902,0.0036949999630451202,0.13182040001265705,0.09965380001813173,0.025045699963811785,0.007097800029441714,0.09872890001861379,0.01075789995957166,0.14627329993527383,301,5,6.050715484207103e-12,1.9913910335548697e-08,4.377454976095195e-11,0.0,0.0,1.9913910335548697e-08,0.0,0.0,0.0
2205,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1739388.41828345,1739388.41828345,1739388.41828345,0.004085799970198423,0.1402860000380315,0.09976140002254397,0.03320820000953972,0.007290699984878302,0.09877979999873787,0.009677699999883771,0.15404950000811368,301,5,1.9637957926477156e-11,1.9885604274350027e-08,3.784654426459886e-11,0.0,0.0,1.9885604274350027e-08,0.0,0.0,0.0
4361,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1547510.6709347928,1547510.6709347928,1547510.6709347928,0.0038029999705031514,0.13844199996674433,0.10000079998280853,0.02992100000847131,0.008494599955156446,0.09909429994877428,0.0109106000745669,0.15315560001181439,301,5,1.1865841642588748e-11,1.9073486323684108e-07,4.084121857525089e-11,0.0,0.0,1.988198494728975e-08,0.0,0.0,1.9073486323684108e-07
4465,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1888457.5917981304,1888457.5917981304,1888457.5917981304,0.003680799971334636,0.12842919997638091,0.1000544999842532,0.021284500020556152,0.007065100013278425,0.09914180001942441,0.00959800003329292,0.14170799998100847,301,5,3.38487016193767e-11,1.9895087429352033e-08,2.7534248876188353e-11,0.0,0.0,1.9895087429352033e-08,0.0,0.0,0.0
4207,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1771934.332852702,1771934.332852702,1771934.332852702,0.0039363999967463315,0.13512120000086725,0.10020699998131022,0.027687199995853007,0.007199899991974235,0.09925919998204336,0.010327099997084588,0.14938469999469817,301,5,1.529765203400757e-11,1.9073486323684108e-07,3.485051289090283e-11,0.0,0.0,1.9968226146656777e-08,0.0,0.0,1.9073486323684108e-07
3333,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1660680.9148593433,1660680.9148593433,1660680.9148593433,0.0037730999756604433,0.13428669999120757,0.10179909999715164,0.024581100034993142,0.00787919998401776,0.10079240001505241,0.009683400043286383,0.1477432000101544,301,5,1.5263124097941727e-11,1.9977515012629473e-08,3.100827670157463e-11,0.0,0.0,1.9977515012629473e-08,0.0,0.0,0.0
3009,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1689310.108193763,1689310.108193763,1689310.108193763,0.0035820999764837325,0.14054220000980422,0.10982930002501234,0.023074999975506216,0.007609999971464276,0.10883330000797287,0.00951639999402687,0.15364069998031482,301,5,4.589217894590547e-12,1.98965677267182e-08,2.955472578299655e-11,0.0,0.0,1.98965677267182e-08,0.0,0.0,0.0
2038,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1816182.294519412,1816182.294519412,1816182.294519412,0.004011600045487285,0.13339889998314902,0.10218950000125915,0.02311739994911477,0.008067700022365898,0.10112770000705495,0.009462300047744066,0.14687280007638037,301,5,2.1175505793280536e-11,1.988593641607156e-08,3.757545263244324e-11,0.0,0.0,1.988593641607156e-08,0.0,0.0,0.0
715,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1764487.1458116379,1764487.1458116379,1764487.1458116379,0.0037423999747261405,0.1422831999952905,0.10064100002637133,0.03437149996170774,0.007264200015924871,0.09966120001627132,0.009636099974159151,0.15566169994417578,301,5,1.718747366652451e-11,1.4128508385446992e-07,6.462672573813504e-11,0.0,0.0,1.9895832203964387e-08,0.0,0.0,1.4128508385446992e-07
1347,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1698353.6544385643,1698353.6544385643,1698353.6544385643,0.003992400015704334,0.13103260000934824,0.10098819999257103,0.02270410000346601,0.007315700000617653,0.10002119996352121,0.009663600008934736,0.1446886000339873,301,5,2.1240897929430957e-11,2.003329261738664e-08,2.717285517935361e-11,0.0,0.0,2.003329261738664e-08,0.0,0.0,0.0
3572,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1855067.067587801,1855067.067587801,1855067.067587801,0.003666599979624152,0.13674769998760894,0.10106179997092113,0.028678600036073476,0.006982600025366992,0.09985429997323081,0.009673999971710145,0.15008829993894324,301,5,7.989719996714939e-12,1.993148609121437e-08,4.0539866282402935e-11,0.0,0.0,1.993148609121437e-08,0.0,0.0,0.0
3394,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1845718.2688669327,1845718.2688669327,1845718.2688669327,0.0038970999885350466,0.14222280000103638,0.09938119997968897,0.03538270003627986,0.0074343999731354415,0.09841259999666363,0.00999200000660494,0.15611189999617636,301,5,6.3616889534046095e-12,1.9916264933546758e-08,4.346704465913045e-11,0.0,0.0,1.9916264933546758e-08,0.0,0.0,0.0
3055,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1893781.112892234,1893781.112892234,1893781.112892234,0.003954899962991476,0.14320089999819174,0.10209409997332841,0.03382830001646653,0.00725110003259033,0.10114769998472184,0.009813899989239872,0.1569696999504231,301,5,1.2671974580769074e-11,1.9973814269214058e-08,3.720288925410574e-11,0.0,0.0,1.9973814269214058e-08,0.0,0.0,0.0
1032,1,1,1,7,1,1,1,8,1,0,0,0,0,0,1,1680897.2574045474,1680897.2574045474,1680897.2574045474,0.003657399967778474,0.1304857999784872,0.10139659995911643,0.021832300000824034,0.007250699971336871,0.10039159998996183,0.009553700045216829,0.1436968999914825,301,5,1.1828649171263805e-11,7.064254203825726e-08,8.3021434097126e-11,0.0,0.0,1.9966502525411046e-08,0.0,0.0,7.064254203825726e-08
914,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1751211.1183159566,1751211.1183159566,1751211.1183159566,0.004266300005838275,0.12761519994819537,0.09992999996757135,0.020107200019992888,0.0075514999916777015,0.09893520001787692,0.00998630007961765,0.1418678000336513,301,5,8.202105661325731e-12,1.9885733800369566e-08,4.09530677558793e-11,0.0,0.0,1.9885733800369566e-08,0.0,0.0,0.0
1524,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1690536.34050612,1690536.34050612,1690536.34050612,0.003966099990066141,0.14157259999774396,0.10382190003292635,0.030625100014731288,0.007102399948053062,0.10281269997358322,0.00980090000666678,0.15533959999447688,301,5,6.106670724648211e-12,1.991856031965017e-08,2.9640105525372415e-11,0.0,0.0,1.991856031965017e-08,0.0,0.0,0.0
251,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1494159.118687848,1494159.118687848,1494159.118687848,0.003742000029888004,0.13636339997174218,0.09984439995605499,0.02835480001522228,0.008138899982441217,0.09889389999443665,0.0095950000686571,0.1497004000702873,301,5,9.546141654936946e-12,1.994669984739515e-08,2.7635662551951038e-11,0.0,0.0,1.994669984739515e-08,0.0,0.0,0.0
224,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1555553.222918089,1555553.222918089,1555553.222918089,0.003812899987678975,0.13828199997078627,0.10013009997783229,0.030991900013759732,0.007137799984775484,0.0991801000200212,0.00968959997408092,0.15178449993254617,301,5,5.133671265866724e-12,1.9874504819661337e-08,2.8632720620247287e-11,0.0,0.0,1.9874504819661337e-08,0.0,0.0,0.0
529,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1851842.1866935007,1851842.1866935007,1851842.1866935007,0.003568999993149191,0.1341482000425458,0.10016510001150891,0.026208600029349327,0.007749600044917315,0.09920090000377968,0.009761199937202036,0.14747839997289702,301,5,1.647859626530135e-11,1.9976210500575538e-08,5.1834128776685607e-11,0.0,0.0,1.9976210500575538e-08,0.0,0.0,0.0
2876,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1641779.2595555142,1641779.2595555142,1641779.2595555142,0.003975900006480515,0.13463899999624118,0.10046899999724701,0.027044499991461635,0.007101199997123331,0.09953669999958947,0.009875399991869926,0.14849029999459162,301,5,7.541856028581151e-12,1.992958298391299e-08,3.1290078785334485e-11,0.0,0.0,1.992958298391299e-08,0.0,0.0,0.0
3237,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1634610.1044874282,1634610.1044874282,1634610.1044874282,0.0038961999816820025,0.1453474999871105,0.0996640000375919,0.03792169998632744,0.0077380999573506415,0.09870500001125038,0.009376100031659007,0.1586198000004515,301,5,1.0558887098000014e-11,1.9939043934454504e-08,4.1215233983122785e-11,0.0,0.0,1.9939043934454504e-08,0.0,0.0,0.0
2486,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1460442.6511177996,1460442.6511177996,1460442.6511177996,0.003947499964851886,0.13406719994964078,0.09947259997716174,0.02726020000409335,0.007309200009331107,0.09852549998322502,0.009668500046245754,0.14768319996073842,301,5,1.4528600544849724e-11,1.9896539971142585e-08,5.273548431224793e-11,0.0,0.0,1.9896539971142585e-08,0.0,0.0,0.0
29,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1895868.1094983672,1895868.1094983672,1895868.1094983672,0.0036524999886751175,0.13460390002001077,0.10020530002657324,0.026708599994890392,0.007664799981284887,0.09921330003999174,0.009507899987511337,0.14776429999619722,301,5,2.0353718710452995e-11,1.990359913920749e-08,2.978678830253588e-11,0.0,0.0,1.990359913920749e-08,0.0,0.0,0.0
104,1,1,1,3,1,0,0,3,1,0,0,0,0,0,1,1699721.7908976278,1699721.7908976278,1699721.7908976278,0.004073299991432577,0.13847280002664775,0.10083970002597198,0.03042790002655238,0.0071992999874055386,0.09985080000478774,0.009306599968113005,0.15185269998619333,301,5,1.8728796291611616e-11,2.002213025005989e-08,5.555934732211944e-11,0.0,0.0,2.002213025005989e-08,0.0,0.0,0.0
741,1,1,1,20,1,0,0,20,1,0,0,0,0,0,1,1872184.7255275105,1872184.7255275105,1872184.7255275105,0.003812299983110279,0.14285120001295581,0.09937349997926503,0.03600760002154857,0.007464100024662912,0.09842270001536235,0.009550099959596992,0.15621359995566308,301,5,1.3608336679737931e-11,1.9956011843014193e-08,1.4813953460795632e-10,0.0,0.0,1.9956011843014193e-08,0.0,0.0,0.0
409,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1772359.341620393,1772359.341620393,1772359.341620393,0.003710300021339208,0.1327291999477893,0.10196229995926842,0.023574399994686246,0.0071632000035606325,0.10089820000575855,0.009507700044196099,0.14594720001332462,301,5,1.0938805417026742e-11,1.9954699004287574e-08,3.426392489442896e-11,0.0,0.0,1.9954699004287574e-08,0.0,0.0,0.0
2909,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,nan,1666561.7463807676,1666561.7463807676,0.00453520001610741,0.13481919997138903,0.1015483999508433,0.02552230004221201,0.007722800015471876,0.10055610002018511,0.010541400057263672,0.1498958000447601,301,5,3.635425294135075e-12,0.002551982534606534,4.143482630434216e-11,0.0,0.0,1.989155784531958e-08,0.0,0.002551982534606534,0.0
2158,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1776366.3091947087,1776366.3091947087,1776366.3091947087,0.004172799992375076,0.13328609999734908,0.10662450001109391,0.01938399998471141,0.007242299965582788,0.10557289997814223,0.009703500021714717,0.14716240001143888,301,5,3.902522749399395e-11,1.991874535682094e-08,2.8123787834946175e-11,0.0,0.0,1.991874535682094e-08,0.0,0.0,0.0
4543,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1732070.237842945,1732070.237842945,1732070.237842945,0.004008700023405254,0.13693129998864606,0.10200099996291101,0.02674150001257658,0.008162599988281727,0.10106780001660809,0.0095875000115484,0.15052750002359971,301,5,1.4057865982408657e-11,1.4128508385446992e-07,3.5489530168280995e-11,0.0,0.0,1.996017610454239e-08,0.0,0.0,1.4128508385446992e-07
1136,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1472044.1681648602,1472044.1681648602,1472044.1681648602,0.0036749999853782356,0.13757779996376485,0.10191659996053204,0.027662599983159453,0.007972099992912263,0.10099170001922175,0.009645200043451041,0.15089799999259412,301,5,5.148326209791776e-12,1.986852164274446e-08,3.700409798940082e-11,0.0,0.0,1.986852164274446e-08,0.0,0.0,0.0
3710,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1650695.3657391807,1650695.3657391807,1650695.3657391807,0.0037806000327691436,0.13042050000512972,0.10004540003137663,0.023154199996497482,0.00719609996303916,0.09909329999936745,0.009434200008399785,0.14363530004629865,301,5,9.161116309996942e-12,1.987316885128837e-08,4.728195150359996e-11,0.0,0.0,1.987316885128837e-08,0.0,0.0,0.0
2741,1,1,1,4,1,1,1,5,1,0,0,0,0,0,1,1684503.2995252472,1684503.2995252472,1684503.2995252472,0.0036587000358849764,0.13675040000816807,0.10047409997787327,0.02876400004606694,0.007505999994464219,0.09948719997191802,0.009694699954707175,0.15010379999876022,301,5,1.585509501467186e-11,9.536743172944284e-08,4.490429903460871e-11,0.0,0.0,1.9896855459518748e-08,0.0,0.0,9.536743172944284e-08
2922,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1652095.284249324,1652095.284249324,1652095.284249324,0.0038660999853163958,0.13591229997109622,0.10422320000361651,0.023058699967805296,0.008604799979366362,0.10323629999766126,0.010797000024467707,0.15057539998088032,301,5,2.4634183581895286e-11,2.0069661673301654e-08,2.487508312877743e-11,0.0,0.0,2.0069661673301654e-08,0.0,0.0,0.0
263,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1689874.5853422282,1689874.5853422282,1689874.5853422282,0.003942200040910393,0.13433060003444552,0.10272040002746508,0.023408300010487437,0.008175200026016682,0.1016422999673523,0.00968669995199889,0.1479595000273548,301,5,1.397637561240117e-11,1.121969783746124e-07,3.701777850659113e-11,0.0,0.0,1.998468427781099e-08,0.0,0.0,1.121969783746124e-07
193,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1733048.6150231655,1733048.6150231655,1733048.6150231655,0.0036569999647326767,0.13272450002841651,0.10230520000914112,0.023094800009857863,0.007299499993678182,0.1012019999907352,0.0095428999629803,0.1459243999561295,301,5,2.1707635688983373e-11,1.9921048144411185e-08,3.1250150946683756e-11,0.0,0.0,1.9921048144411185e-08,0.0,0.0,0.0
4568,1,1,1,2,1,0,0,2,1,0,0,0,0,0,1,1796453.0422885923,1796453.0422885923,1796453.0422885923,0.0036792000173591077,0.1441802000044845,0.10235180001473054,0.034059800032991916,0.007762199966236949,0.10123769997153431,0.010958200029563159,0.15881760005140677,301,5,1.195465948455876e-11,1.9916218674254066e-08,1.1458194874528426e-10,0.0,0.0,1.9916218674254066e-08,0.0,0.0,0.0
3798,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1823943.1668475668,1823943.1668475668,1823943.1668475668,0.004287999996449798,0.13664240000071004,0.10171850002370775,0.027620400011073798,0.007278100005351007,0.10067390004405752,0.009546599991153926,0.15047699998831376,301,5,3.7281733256122607e-11,1.9817226563449216e-08,3.047421320175197e-11,0.0,0.0,1.9817226563449216e-08,0.0,0.0,0.0
4848,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1733965.282025058,1733965.282025058,1733965.282025058,0.0037126000388525426,0.13585439999587834,0.10075819998746738,0.026963299955241382,0.00810730003286153,0.09966030000941828,0.00962900003651157,0.14919600007124245,301,5,1.1510126185498848e-11,1.990737944860634e-08,4.034177747729062e-11,0.0,0.0,1.990737944860634e-08,0.0,0.0,0.0
1820,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1886030.330670115,1886030.330670115,1886030.330670115,0.0037956000305712223,0.13291869999375194,0.10023229999933392,0.025481199962086976,0.007181000022683293,0.09931540000252426,0.009344700025394559,0.14605900004971772,301,5,1.7074786029525058e-11,1.9936092591580708e-08,2.4820576829207917e-11,0.0,0.0,1.9936092591580708e-08,0.0,0.0,0.0
1466,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1706077.566157948,1706077.566157948,1706077.566157948,0.0034848999930545688,0.13812349998624995,0.10003289999440312,0.029770199966151267,0.008297800028230995,0.09902739996323362,0.009602600010111928,0.15121099998941645,301,5,1.6450729667383257e-11,1.9890392111143723e-08,3.99929208445246e-11,0.0,0.0,1.9890392111143723e-08,0.0,0.0,0.0
2456,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1738347.2993548648,1738347.2993548648,1738347.2993548648,0.004159800009801984,0.142109900014475,0.10312240000348538,0.029936800012364984,0.009025499981362373,0.10218550002900884,0.010396199999377131,0.1566659000236541,301,5,1.2128298365610135e-11,1.9882066363644886e-08,3.4777983120813593e-11,0.0,0.0,1.9882066363644886e-08,0.0,0.0,0.0
1051,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1834554.1292017654,1834554.1292017654,1834554.1292017654,0.0038539000088348985,0.1441622999846004,0.10088240000186488,0.03597939998144284,0.00727609999012202,0.09986080002272502,0.00951190001796931,0.1575281000114046,301,5,2.165101431472749e-11,2.00345786257235e-08,3.414691721073727e-11,0.0,0.0,2.00345786257235e-08,0.0,0.0,0.0
1956,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1706861.0456929838,1706861.0456929838,1706861.0456929838,0.003984499955549836,0.13635370001429692,0.10035329998936504,0.02884540002560243,0.007132300001103431,0.09935809997841716,0.00947919994359836,0.14981739991344512,301,5,2.4345081506282895e-11,1.990244450726188e-08,3.528201162368417e-11,0.0,0.0,1.990244450726188e-08,0.0,0.0,0.0
1449,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1824370.8631610735,1824370.8631610735,1824370.8631610735,0.003534700023010373,0.1376598000060767,0.10012439999263734,0.030402900010813028,0.0071090999990701675,0.099160399986431,0.00974439998390153,0.1509389000129886,301,5,2.236499874186393e-11,2.0054589470556512e-08,3.9876156858108055e-11,0.0,0.0,2.0054589470556512e-08,0.0,0.0,0.0
246,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1830613.509628838,1830613.509628838,1830613.509628838,0.00374700000975281,0.1366865000454709,0.10498440003721043,0.02341379999415949,0.008257900015451014,0.10404529998777434,0.009969799953978509,0.1504033000092022,301,5,6.0708105209528185e-12,1.121969783746124e-07,4.334900403966815e-11,0.0,0.0,1.9900472011021465e-08,0.0,0.0,1.121969783746124e-07
2951,1,1,1,5,1,1,1,6,1,0,0,0,0,0,1,1810298.9770780962,1810298.9770780962,1810298.9770780962,0.0039638999733142555,0.13952869997592643,0.10182209999766201,0.029386500013060868,0.008313599973917007,0.1007250000257045,0.009422800038009882,0.15291539998725057,301,5,1.3990253400208985e-11,1.9982189051563144e-08,3.492228781088317e-11,0.0,0.0,1.9982189051563144e-08,0.0,0.0,0.0
2685,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1815338.3514707563,1815338.3514707563,1815338.3514707563,0.004412400012370199,0.1357001000433229,0.10114660003455356,0.025493699999060482,0.00901550002163276,0.10010859998874366,0.0097532999352552,0.1498657999909483,301,5,1.4493295452666644e-11,1.9073486323684108e-07,4.097281467211895e-11,0.0,0.0,1.9963153352620094e-08,0.0,0.0,1.9073486323684108e-07
4119,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1711346.6197143274,1711346.6197143274,1711346.6197143274,0.003525200008880347,0.1438868999830447,0.10094620002200827,0.035137099970597774,0.007778899976983666,0.09991670004092157,0.009532900003250688,0.15694499999517575,301,5,9.063194639225003e-12,1.9073486323684108e-07,4.064860867675767e-11,0.0,0.0,1.9912545686414263e-08,0.0,0.0,1.9073486323684108e-07
1966,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1723901.2128771623,1723901.2128771623,1723901.2128771623,0.0035866000107489526,0.15046849998179823,0.10116540000308305,0.041223399981390685,0.00807340000756085,0.10023740003816783,0.010779300064314157,0.16483440005686134,301,5,1.4184764474123313e-11,1.9931023498287442e-08,5.1750684591788504e-11,0.0,0.0,1.9931023498287442e-08,0.0,0.0,0.0
1554,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1428867.436312937,1428867.436312937,1428867.436312937,0.008013600017875433,0.14225919998716563,0.10075240000151098,0.03372260002652183,0.0077597000054083765,0.0997823000070639,0.011004200030583888,0.16127700003562495,301,5,4.636402373137116e-12,1.987353337451479e-08,4.0472548500208105e-11,0.0,0.0,1.987353337451479e-08,0.0,0.0,0.0
1943,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1606532.15679211,1606532.15679211,1606532.15679211,0.0034544000518508255,0.1601280000177212,0.10078759997850284,0.05218639998929575,0.007130900048650801,0.09963309997692704,0.009382699965499341,0.17296510003507137,301,5,1.195066268167011e-11,1.9894757138002207e-08,4.158907779014927e-11,0.0,0.0,1.9894757138002207e-08,0.0,0.0,0.0
2049,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1723459.4155707036,1723459.4155707036,1723459.4155707036,0.004685299994889647,0.14826230000471696,0.1016861000098288,0.03913190000457689,0.007421599992085248,0.10061989998212084,0.009276099968701601,0.1622236999683082,301,5,1.0159539876042345e-11,1.9949990733477308e-08,4.607802842694193e-11,0.0,0.0,1.9949990733477308e-08,0.0,0.0,0.0
4582,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1538146.3052111538,1538146.3052111538,1538146.3052111538,0.0039876000373624265,0.14003219996811822,0.10116119997110218,0.031086300034075975,0.007762699970044196,0.10001280001597479,0.009647700062487274,0.15366750006796792,301,5,5.065170505247352e-12,1.990729525669364e-08,3.459655924165402e-11,0.0,0.0,1.990729525669364e-08,0.0,0.0,0.0
3321,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1660124.7890510028,1660124.7890510028,1660124.7890510028,0.0035515999770723283,0.13321810000343248,0.10094390000449494,0.024978999979794025,0.007271200011018664,0.09997849998762831,0.0095621999935247,0.1463318999740295,301,5,7.951195257760446e-12,1.9884974222783553e-08,3.42406721681226e-11,0.0,0.0,1.9884974222783553e-08,0.0,0.0,0.0
3916,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1741835.0319793858,1741835.0319793858,1741835.0319793858,0.003781299979891628,0.1399989000055939,0.10024419997353107,0.031124400033149868,0.008604700036812574,0.09924499999033287,0.010987699963152409,0.15476789994863793,301,5,2.0987878102118884e-11,1.4128508385446992e-07,4.044153325926837e-11,0.0,0.0,1.98858374211852e-08,0.0,0.0,1.4128508385446992e-07
