instance_index,feasible,candidates,feasible_candidates,pgm_failed_batch_points,pgm_failed_candidates,native_pgm_wrong_branch_points,native_pgm_wrong_branch_candidates,fixed_pv_fallback_points,fixed_pv_fallback_candidates,final_failed_batch_points,final_failed_candidates,best_candidate_index,best_feasible_candidate_index,best_all_candidate_index,cost_available,feasible_cost,all_cost,best_cost,generation_seconds,pgm_batch_seconds,pgm_prepare_seconds,pgm_power_flow_seconds,pgm_extract_seconds,fixed_pv_newton_seconds,constraint_evaluation_seconds,total_seconds,batch_points,pv_iterations,max_batch_pv_voltage_error_pu,maximum_violation,max_pf_residual_mva,violation_pg,violation_qg,violation_voltage,violation_angle,violation_thermal,violation_ramp
225,1,50,48,36,6,13,3,49,6,0,0,36,36,36,1,1504420.9201417426,1504420.9201417426,1504420.9201417426,0.003920699993614107,6.079037000017706,4.890075400006026,0.47936660004779696,0.7095872999634594,4.825527500011958,0.7534041999606416,6.836361899971962,15050,5,3.19371196155771e-11,1.9880016151792746e-08,4.3564979954039436e-11,0.0,0.0,1.9880016151792746e-08,0.0,0.0,0.0
2205,1,50,48,21,4,3,2,24,4,0,0,7,7,49,1,1671030.5044168527,1671030.5044168527,1671030.5044168527,0.0038210999919101596,6.013413100037724,4.807218200003263,0.4890515000442974,0.7171355999889784,4.742057199997362,0.740958199952729,6.758192399982363,15050,5,3.1964986213495195e-11,1.9919010885160998e-08,3.513948794948481e-11,0.0,0.0,1.9919010885160998e-08,0.0,0.0,0.0
4361,1,50,50,0,0,0,0,0,0,0,0,15,15,15,1,1389741.6543416604,1389741.6543416604,1389741.6543416604,0.008451799978502095,5.923406400019303,4.825807300047018,0.37867670005653054,0.7188942999928258,4.7593751000240445,0.736620599986054,6.668478799983859,15050,5,1.2927658943340248e-11,1.991556734341295e-08,4.050715823315443e-11,0.0,0.0,1.991556734341295e-08,0.0,0.0,0.0
4465,1,50,50,53,3,1,1,54,3,0,0,49,49,49,1,1660427.6374187057,1660427.6374187057,1660427.6374187057,0.003787800029385835,6.062005000014324,4.925853000022471,0.43544349999865517,0.7007000999874435,4.858829899982084,0.7419542000279762,6.807747000071686,15050,5,3.9587222389059207e-11,1.9884352497889762e-08,3.5598381953118054e-11,0.0,0.0,1.9884352497889762e-08,0.0,0.0,0.0
4207,1,50,48,151,11,95,7,246,11,0,0,7,7,14,1,1579250.1323607222,1579250.1323607222,1579250.1323607222,0.003743200039025396,6.000338699959684,4.868992899951991,0.4217421000357717,0.7095942999585532,4.802516399999149,0.7622466000611894,6.766328500059899,15050,5,3.8096859000802397e-11,1.9872903322948316e-08,4.149327449625863e-11,0.0,0.0,1.9872903322948316e-08,0.0,0.0,0.0
3333,1,50,50,88,6,41,5,129,6,0,0,49,49,49,1,1569251.6864176292,1569251.6864176292,1569251.6864176292,0.004173199995420873,6.078313599980902,4.889456200005952,0.4605769999907352,0.728272799984552,4.828292099991813,0.7335941000492312,6.816080900025554,15050,5,3.316202867864604e-11,1.9887948695303693e-08,4.14889258462456e-11,0.0,0.0,1.9887948695303693e-08,0.0,0.0,0.0
3009,1,50,50,100,1,40,1,140,1,0,0,5,5,5,1,1679702.7495837035,1679702.7495837035,1679702.7495837035,0.003942300041671842,5.953180199954659,4.789662999974098,0.4534535999991931,0.7100566999870352,4.723498500010464,0.7280209000455216,6.685143400041852,15050,5,3.01212388365002e-11,1.9894165944241594e-08,2.981944991698147e-11,0.0,0.0,1.9894165944241594e-08,0.0,0.0,0.0
2038,1,50,44,189,6,31,1,220,6,0,0,43,43,27,1,1623795.5058754056,1623795.5058754056,1623795.5058754056,0.004012799996417016,6.022848599997815,4.817384099995252,0.5032631000503898,0.7021941999555565,4.751704599999357,0.7420237999758683,6.7688851999701,15050,5,2.9273361512593965e-11,1.9893011312295984e-08,4.1590949868706766e-11,0.0,0.0,1.9893011312295984e-08,0.0,0.0,0.0
715,1,50,50,71,15,19,6,90,15,0,0,31,31,31,1,1627613.6190968694,1627613.6190968694,1627613.6190968694,0.0043376999674364924,6.037272299989127,4.8490482000052,0.48683060001349077,0.7013863999745809,4.7850252000498585,0.7829897000337951,6.824599699990358,15050,5,2.6393665031321234e-11,1.989693687587389e-08,3.566713617263542e-11,0.0,0.0,1.989693687587389e-08,0.0,0.0,0.0
1347,1,50,49,115,12,21,4,136,12,0,0,2,2,2,1,1569694.569631327,1569694.569631327,1569694.569631327,0.007611699984408915,5.982756099954713,4.807326299953274,0.4690833000349812,0.7063394999713637,4.745455699972808,0.7658436000347137,6.756211399973836,15050,5,3.7299718869121534e-11,4.768371586472142e-08,4.155751773928384e-11,0.0,0.0,1.990691593049356e-08,0.0,0.0,4.768371586472142e-08
3572,1,50,50,46,8,16,4,62,8,0,0,1,1,1,1,1656714.2763846957,1656714.2763846957,1656714.2763846957,0.003958200046326965,6.067700800020248,4.885587500000838,0.45419700001366436,0.7279077999992296,4.819727299967781,0.7604498000000603,6.832108800066635,15050,5,2.7681856806793803e-11,1.9875774174652823e-08,4.743340741840991e-11,0.0,0.0,1.9875774174652823e-08,0.0,0.0,0.0
3394,1,50,50,170,6,38,4,208,6,0,0,19,19,19,1,1659694.8366570694,1659694.8366570694,1659694.8366570694,0.003742599976249039,5.976377900049556,4.800380400032736,0.4625170999788679,0.7134718000306748,4.734240099962335,0.7575086999568157,6.737629199982621,15050,5,2.6097235483746317e-11,1.9911660283552125e-08,4.144671150341821e-11,0.0,0.0,1.9911660283552125e-08,0.0,0.0,0.0
3055,1,50,50,27,3,7,1,34,3,0,0,26,26,26,1,1655354.0860730466,1655354.0860730466,1655354.0860730466,0.003948100027628243,6.035638200002722,4.83992479997687,0.47999830002663657,0.7157061000471003,4.776289600005839,0.8118902000132948,6.8514765000436455,15050,5,2.7573943128800238e-11,1.989674258684458e-08,4.110512099662446e-11,0.0,0.0,1.989674258684458e-08,0.0,0.0,0.0
1032,1,50,46,92,12,34,10,126,13,0,0,27,27,35,1,1602581.419455693,1602581.419455693,1602581.419455693,0.003980499983299524,6.102043300052173,4.93057610001415,0.47154860000591725,0.6999110000324436,4.863021600001957,0.7453761999495327,6.851399999985006,15050,5,3.1825098112392425e-11,1.121969783746124e-07,3.5586885856189935e-11,0.0,0.0,1.991906639631223e-08,0.0,0.0,1.121969783746124e-07
914,1,50,50,17,6,2,1,19,6,0,0,43,43,43,1,1558112.7059096145,1558112.7059096145,1558112.7059096145,0.005522999970708042,6.103652699966915,4.949689599976409,0.44520110002486035,0.7087532999576069,4.882562999962829,0.7521641000639647,6.861339800001588,15050,5,3.365763223683871e-11,1.9870719884333217e-08,3.564339657102591e-11,0.0,0.0,1.9870719884333217e-08,0.0,0.0,0.0
1524,1,50,50,145,4,27,2,172,4,0,0,10,10,10,1,1680807.403540687,1680807.403540687,1680807.403540687,0.0042563999886624515,6.063296899956185,4.884559899976011,0.4654504000209272,0.7132791999611072,4.820242000045255,0.7795571000315249,6.847110399976373,15050,5,2.7363000754121458e-11,1.991482349398645e-08,4.1610149806725225e-11,0.0,0.0,1.991482349398645e-08,0.0,0.0,0.0
251,1,50,50,0,0,0,0,0,0,0,0,8,8,8,1,1403743.4937671174,1403743.4937671174,1403743.4937671174,0.00557079998543486,5.992578600009438,4.897869499982335,0.3897718000225723,0.7049075000104494,4.827036900038365,0.7425515000359155,6.740700900030788,15050,5,1.5944801035061573e-11,1.9907962315694268e-08,4.146624563828968e-11,0.0,0.0,1.9907962315694268e-08,0.0,0.0,0.0
224,1,50,50,0,0,0,0,0,0,0,0,19,19,19,1,1375534.2874895209,1375534.2874895209,1375534.2874895209,0.003940299968235195,5.955769199994393,4.841472500003874,0.4054169000010006,0.7088481999817304,4.77475709997816,0.7590429999982007,6.718752499960829,15050,5,1.189948140023489e-11,1.9868822328146963e-08,3.529016296716413e-11,0.0,0.0,1.9868822328146963e-08,0.0,0.0,0.0
529,1,50,46,184,5,16,1,200,5,0,0,10,10,37,1,1669490.3668972936,1669490.3668972936,1669490.3668972936,0.0053740000003017485,6.141833700006828,4.928995799971744,0.5163410000386648,0.6964894999982789,4.861819300043862,0.7595165999955498,6.906724300002679,15050,5,3.7490011095542286e-11,1.9877238743859477e-08,4.144154474711549e-11,0.0,0.0,1.9877238743859477e-08,0.0,0.0,0.0
2876,1,50,50,54,8,6,2,60,8,0,0,6,6,6,1,1546567.1262505467,1546567.1262505467,1546567.1262505467,0.004214500018861145,6.101533900015056,4.898492800013628,0.48594849999062717,0.7170843000058085,4.831741000001784,0.7616058999556117,6.867354299989529,15050,5,2.348610195213041e-11,1.987338256922061e-08,4.078102520720582e-11,0.0,0.0,1.987338256922061e-08,0.0,0.0,0.0
3237,1,50,50,128,9,103,7,231,9,0,0,3,3,3,1,1584086.4272837394,1584086.4272837394,1584086.4272837394,0.005241099977865815,6.063209000043571,4.917851500038523,0.4335799999535084,0.7117691000457853,4.853759700024966,0.7566072999616154,6.825057399983052,15050,5,3.2487568191186256e-11,1.9886646033621465e-08,4.1460290797210926e-11,0.0,0.0,1.9886646033621465e-08,0.0,0.0,0.0
2486,1,50,48,0,0,0,0,0,0,0,0,39,39,39,1,1389664.3661808455,1389664.3661808455,1389664.3661808455,0.007933200045954436,5.988320200005546,4.847734100010712,0.4100919999764301,0.7304651999729685,4.7794336000224575,0.765661799989175,6.761915200040676,15050,5,1.5217271887024708e-11,1.9886053914675e-08,4.069679109084561e-11,0.0,0.0,1.9886053914675e-08,0.0,0.0,0.0
29,1,50,50,33,6,13,4,46,6,0,0,26,26,26,1,1627691.423738227,1627691.423738227,1627691.423738227,0.00857100001303479,6.094699800014496,4.914431600016542,0.4710530999582261,0.7092058000271209,4.84567040001275,0.7339581000269391,6.83722890005447,15050,5,2.3711033136919468e-11,1.9877157327504336e-08,4.6697318113291045e-11,0.0,0.0,1.9877157327504336e-08,0.0,0.0,0.0
104,1,50,50,61,5,19,4,80,5,0,0,11,11,11,1,1567003.497778758,1567003.497778758,1567003.497778758,0.008949199982453138,6.000692599976901,4.832894699997269,0.46069269999861717,0.7070966999744996,4.763003500003833,0.7222422000486404,6.7318840000079945,15050,5,2.8464675061457e-11,1.9879734895293173e-08,3.558387196720828e-11,0.0,0.0,1.9879734895293173e-08,0.0,0.0,0.0
741,1,50,50,87,4,0,0,87,4,0,0,18,18,18,1,1686423.2794410416,1686423.2794410416,1686423.2794410416,0.00410989997908473,6.07189429999562,4.859854999987874,0.4992659999988973,0.7127650000038557,4.797137599962298,0.7490443999995477,6.825048599974252,15050,5,3.172995199918205e-11,1.9881107871100295e-08,3.555993536174323e-11,0.0,0.0,1.9881107871100295e-08,0.0,0.0,0.0
409,1,50,50,40,10,0,0,40,10,0,0,37,37,37,1,1585351.5995073204,1585351.5995073204,1585351.5995073204,0.0038894000463187695,5.992529999988619,4.8376195000018924,0.44947320001665503,0.7054294999688864,4.770957299973816,0.7333215000107884,6.7297409000457264,15050,5,4.904499029123599e-11,1.988271306855673e-08,4.162588325914697e-11,0.0,0.0,1.988271306855673e-08,0.0,0.0,0.0
2909,1,50,49,108,8,20,5,128,8,0,0,10,10,10,1,1666108.1866113914,1666108.1866113914,1666108.1866113914,0.005362899973988533,6.0616008000215515,4.9156842000084,0.418924400000833,0.726985200017225,4.851100499974564,0.7514069000026211,6.818370599998161,15050,5,2.4714008617365835e-11,1.9899963158801844e-08,3.536493808691412e-11,0.0,0.0,1.9899963158801844e-08,0.0,0.0,0.0
2158,1,50,49,70,3,22,2,92,3,0,0,13,13,33,1,1588717.2697010427,1588717.2697010427,1588717.2697010427,0.008185999991837889,5.983984899998177,4.856798799999524,0.41732010000851005,0.7098573999828659,4.791222799976822,0.7609955999650992,6.753166499955114,15050,5,3.88225007696974e-11,1.988041305652405e-08,4.747883988468234e-11,0.0,0.0,1.988041305652405e-08,0.0,0.0,0.0
4543,1,50,48,60,2,0,0,60,2,0,0,27,27,10,1,1680366.9338601355,1680366.9338601355,1680366.9338601355,0.004034999990835786,6.089552599994931,4.87549060001038,0.47262090002186596,0.74143399996683,4.8072209999663755,0.7402251000166871,6.833812700002454,15050,5,3.236855228294644e-11,1.99078494430201e-08,2.965487117294296e-11,0.0,0.0,1.99078494430201e-08,0.0,0.0,0.0
1136,1,50,50,0,0,0,0,0,0,0,0,45,45,45,1,1385030.4044614905,1385030.4044614905,1385030.4044614905,0.0037309000035747886,5.999520500015933,4.890830299991649,0.37421729997731745,0.7344438000000082,4.826299200009089,0.7844262999715284,6.787677699991036,15050,5,1.3092527062497084e-11,1.9868144166916087e-08,4.132548244965063e-11,0.0,0.0,1.9868144166916087e-08,0.0,0.0,0.0
3710,1,50,49,41,5,4,3,45,5,0,0,29,29,26,1,1620335.8759174314,1620335.8759174314,1620335.8759174314,0.0036450999905355275,6.035620599985123,4.840765399974771,0.45641530002467334,0.7384323999867775,4.768768700014334,0.7869958000374027,6.826261500013061,15050,5,3.2363889346243013e-11,1.987576584798014e-08,4.1556041140742744e-11,0.0,0.0,1.987576584798014e-08,0.0,0.0,0.0
2741,1,50,50,119,16,55,6,174,16,0,0,26,26,26,1,1576112.6044373156,1576112.6044373156,1576112.6044373156,0.004455899994354695,5.987017199979164,4.818800900015049,0.42615449998993427,0.7420543000334874,4.750687299994752,0.7968260000343435,6.788299100007862,15050,5,3.098687972880043e-11,1.987486564214434e-08,5.3294455435187744e-11,0.0,0.0,1.987486564214434e-08,0.0,0.0,0.0
2922,1,50,50,40,5,9,3,49,5,0,0,7,7,7,1,1576791.8941142245,1576791.8941142245,1576791.8941142245,0.004720000026281923,5.957593000028282,4.808270500041544,0.44607509998604655,0.7032393999979831,4.7405465000192635,0.7344629999715835,6.696776000026148,15050,5,2.5750179766248493e-11,1.987401817190221e-08,4.741175114562154e-11,0.0,0.0,1.987401817190221e-08,0.0,0.0,0.0
263,1,50,50,38,5,4,2,42,5,0,0,25,25,25,1,1574728.4786916561,1574728.4786916561,1574728.4786916561,0.004630399984307587,6.084479000011925,4.897862299985718,0.47112600004766136,0.7154841999872588,4.828945499961264,0.7595421000150964,6.848651500011329,15050,5,3.5630609573900074e-11,1.9886467472751673e-08,4.7481834528063514e-11,0.0,0.0,1.9886467472751673e-08,0.0,0.0,0.0
193,1,50,50,42,7,12,5,54,8,0,0,9,9,9,1,1575401.038019242,1575401.038019242,1575401.038019242,0.00413509999634698,6.013959500007331,4.8382228999980725,0.47387330001220107,0.7018554999958724,4.775808899954427,0.7753866999992169,6.793481300002895,15050,5,3.332878417694474e-11,1.9887186342160118e-08,4.129433420179869e-11,0.0,0.0,1.9887186342160118e-08,0.0,0.0,0.0
4568,1,50,50,102,16,22,5,124,16,0,0,21,21,21,1,1652687.421766041,1652687.421766041,1652687.421766041,0.003812899987678975,6.115826499997638,4.886893999995664,0.5048129999777302,0.7241112000192516,4.818564100016374,0.7614965999964625,6.88113599998178,15050,5,3.307965013021885e-11,1.9874354939553013e-08,5.145931969444322e-11,0.0,0.0,1.9874354939553013e-08,0.0,0.0,0.0
3798,1,50,49,106,10,11,4,117,10,0,0,33,33,32,1,1636523.5369867024,1636523.5369867024,1636523.5369867024,0.004595100006554276,6.009130100021139,4.871870600036345,0.42443930002627894,0.7128130000201054,4.808056299982127,0.7756823999807239,6.789407600008417,15050,5,4.5567105644295225e-11,1.9875813032458685e-08,4.75141901340469e-11,0.0,0.0,1.9875813032458685e-08,0.0,0.0,0.0
4848,1,50,50,33,4,15,2,48,4,0,0,47,47,47,1,1550410.132337021,1550410.132337021,1550410.132337021,0.004448399995453656,6.053585299989209,4.898495499975979,0.4208624000311829,0.7342186999740079,4.8285677000530995,0.8810478000086732,6.9390814999933355,15050,5,2.6924573681696984e-11,1.9883025781375335e-08,3.791940996312789e-11,0.0,0.0,1.9883025781375335e-08,0.0,0.0,0.0
1820,1,50,48,54,8,16,3,70,8,0,0,1,1,1,1,1630535.6377174808,1630535.6377174808,1630535.6377174808,0.0036693000001832843,6.105612499988638,4.892579899984412,0.49458749999757856,0.7184371000039391,4.828048099996522,0.7950796000659466,6.904361400054768,15050,5,4.307021406191325e-11,1.9906024051330445e-08,4.0501426495795055e-11,0.0,0.0,1.9906024051330445e-08,0.0,0.0,0.0
1466,1,50,50,32,10,4,2,36,10,0,0,4,4,4,1,1537245.1010361698,1537245.1010361698,1537245.1010361698,0.004315399972256273,6.044045899994671,4.874819900025614,0.46768609998980537,0.7014969000010751,4.807054500037339,0.8027188000269234,6.851080099993851,15050,5,2.512778873864363e-11,1.9874522398192558e-08,1.1424316981356152e-10,0.0,0.0,1.9874522398192558e-08,0.0,0.0,0.0
2456,1,50,48,77,8,23,4,100,8,0,0,4,4,4,1,1596190.2735803453,1596190.2735803453,1596190.2735803453,0.005048499966505915,5.972924400004558,4.7923762000282295,0.4662726999958977,0.7142681999830529,4.728863600001205,0.7703656000085175,6.748338499979582,15050,5,3.1386448995363025e-11,1.9910248449939144e-08,4.746769318068309e-11,0.0,0.0,1.9910248449939144e-08,0.0,0.0,0.0
1051,1,50,50,43,5,1,1,44,5,0,0,30,30,30,1,1657565.5023222866,1657565.5023222866,1657565.5023222866,0.0036951000220142305,6.000593499979004,4.8430934000061825,0.4449800999718718,0.7125115999951959,4.779832599975634,0.7501309000654146,6.754419500066433,15050,5,3.073341581227851e-11,1.991390570961943e-08,4.739564027846889e-11,0.0,0.0,1.991390570961943e-08,0.0,0.0,0.0
1956,1,50,50,43,5,7,4,50,5,0,0,10,10,10,1,1621956.3144488765,1621956.3144488765,1621956.3144488765,0.005174199992325157,6.058187400049064,4.885742800019216,0.4642792000086047,0.7081565000116825,4.819139400031418,0.7372745999600738,6.800636200001463,15050,5,3.237865531247053e-11,1.9897888892117505e-08,4.167087493694337e-11,0.0,0.0,1.9897888892117505e-08,0.0,0.0,0.0
1449,1,50,47,51,6,45,3,96,7,0,0,2,2,1,1,1623292.778347287,1623292.778347287,1623292.778347287,0.003834300034213811,6.030225099995732,4.840400899993256,0.4740149999852292,0.7158005000092089,4.776614600035828,0.7797827000031248,6.813842100033071,15050,5,3.0398794592656486e-11,1.9073486323684108e-07,5.498959350763857e-11,0.0,0.0,1.992631337710547e-08,0.0,0.0,1.9073486323684108e-07
246,1,50,49,94,8,39,5,133,8,0,0,3,3,44,1,1628158.0108784055,1628158.0108784055,1628158.0108784055,0.003931899962481111,6.028247999958694,4.8257502999622375,0.4869605000130832,0.7155298999859951,4.757737300009467,0.7378441000473686,6.770023999968544,15050,5,2.7293500792779923e-11,1.9914999279298685e-08,4.149914074968444e-11,0.0,0.0,1.9914999279298685e-08,0.0,0.0,0.0
2951,1,50,48,122,11,72,6,194,11,0,0,31,31,31,1,1621812.0428362016,1621812.0428362016,1621812.0428362016,0.004297900013625622,6.132784000015818,4.867751499987207,0.541553599992767,0.7234707999741659,4.7985406999941915,0.8120784999337047,6.949160399963148,15050,5,4.8083093062700755e-11,1.9919613181151857e-08,3.7278166506274176e-11,0.0,0.0,1.9919613181151857e-08,0.0,0.0,0.0
2685,1,50,50,33,6,19,3,52,7,0,0,42,42,42,1,1638885.440150283,1638885.440150283,1638885.440150283,0.0038280999870039523,6.028115099994466,4.863204799999949,0.4453347999951802,0.7195645999745466,4.789662400027737,0.7814963000128046,6.813439499994274,15050,5,3.441991136554634e-11,1.9909324189271144e-08,3.5496323377755786e-11,0.0,0.0,1.9909324189271144e-08,0.0,0.0,0.0
4119,1,50,49,4,2,1,1,5,2,0,0,3,3,3,1,1556668.7878323076,1556668.7878323076,1556668.7878323076,0.004512400017119944,6.0161756000015885,4.873062600032426,0.4377239000168629,0.7053816999541596,4.806354100001045,0.7343833000049926,6.755071300023701,15050,5,3.5859759606182706e-11,1.9870730986563463e-08,3.563705237845439e-11,0.0,0.0,1.9870730986563463e-08,0.0,0.0,0.0
1966,1,50,48,38,15,15,4,53,15,0,0,41,41,41,1,1612863.795032322,1612863.795032322,1612863.795032322,0.005309899977874011,5.997701800020877,4.863832800008822,0.42958729999372736,0.7042752000270411,4.793516000034288,0.7517336999881081,6.754745399986859,15050,5,3.814459859086128e-11,1.9897008115184634e-08,4.1215287968876517e-11,0.0,0.0,1.9897008115184634e-08,0.0,0.0,0.0
1554,1,50,50,0,0,0,0,0,0,0,0,32,32,32,1,1406119.5011028287,1406119.5011028287,1406119.5011028287,0.0038766000070609152,5.962643600010779,4.858964100014418,0.40398290002485737,0.6996677999850363,4.79235239996342,0.7712921999627724,6.737812399980612,15050,5,1.8322343642296346e-11,1.987561041675669e-08,4.7149553424784555e-11,0.0,0.0,1.987561041675669e-08,0.0,0.0,0.0
1943,1,50,49,113,11,25,5,138,11,0,0,0,0,0,1,1606532.157712602,1606532.157712602,1606532.157712602,0.005514900025445968,6.097646000038367,4.9201239999965765,0.4564976000110619,0.7210156000219285,4.854042099963408,0.8369942999561317,6.9401552000199445,15050,5,3.846511997807056e-11,1.9894521215609474e-08,4.149459872435698e-11,0.0,0.0,1.9894521215609474e-08,0.0,0.0,0.0
2049,1,50,48,52,8,10,4,62,8,0,0,20,20,49,1,1593514.4025650304,1593514.4025650304,1593514.4025650304,0.004391599970404059,5.975434200023301,4.804716200043913,0.4589034999953583,0.7118079999927431,4.7385160000412725,0.7396257999935187,6.719451599987224,15050,5,3.9136915930271243e-11,1.991644812034582e-08,4.671932954562945e-11,0.0,0.0,1.991644812034582e-08,0.0,0.0,0.0
4582,1,50,49,0,0,0,0,0,0,0,0,7,7,7,1,1383579.133552737,1383579.133552737,1383579.133552737,0.003982900001574308,5.956045700004324,4.852362100034952,0.4086200000019744,0.6950338999740779,4.787604600016493,0.7348048000130802,6.694833400018979,15050,5,1.692446183199081e-11,1.9881100469613462e-08,4.129886085479866e-11,0.0,0.0,1.9881100469613462e-08,0.0,0.0,0.0
3321,1,50,50,4,1,1,1,5,1,0,0,37,37,37,1,1493989.7234702185,1493989.7234702185,1493989.7234702185,0.003946100012399256,5.990510799980257,4.858450700005051,0.4334767999825999,0.6985764000564814,4.792019199987408,0.7913231999846175,6.7857800999772735,15050,5,2.5174862194887737e-11,1.9876617944151538e-08,4.1495874464402126e-11,0.0,0.0,1.9876617944151538e-08,0.0,0.0,0.0
3916,1,50,50,25,5,0,0,25,5,0,0,14,14,14,1,1679498.1047006035,1679498.1047006035,1679498.1047006035,0.00423150003189221,5.9935407000011764,4.845888899988495,0.4371042000129819,0.7105392999947071,4.780788699979894,0.7768418999621645,6.774614099995233,15050,5,3.2441604957966774e-11,1.989601816632101e-08,4.754776239939388e-11,0.0,0.0,1.989601816632101e-08,0.0,0.0,0.0
4482,1,50,48,127,6,15,3,142,6,0,0,8,8,8,1,1680881.464871902,1680881.464871902,1680881.464871902,0.003679300018120557,6.02739709999878,4.842166199989151,0.463541199977044,0.7216810000245459,4.777610199991614,0.7430903000058606,6.774166700022761,15050,5,3.6251668333875386e-11,1.9872864465142454e-08,2.974591058866352e-11,0.0,0.0,1.9872864465142454e-08,0.0,0.0,0.0
