instance_index,feasible,candidates,feasible_candidates,pgm_failed_batch_points,pgm_failed_candidates,native_pgm_wrong_branch_points,native_pgm_wrong_branch_candidates,fixed_pv_fallback_points,fixed_pv_fallback_candidates,final_failed_batch_points,final_failed_candidates,best_candidate_index,best_feasible_candidate_index,best_all_candidate_index,cost_available,feasible_cost,all_cost,best_cost,generation_seconds,pgm_batch_seconds,pgm_prepare_seconds,pgm_power_flow_seconds,pgm_extract_seconds,fixed_pv_newton_seconds,constraint_evaluation_seconds,total_seconds,batch_points,pv_iterations,max_batch_pv_voltage_error_pu,maximum_violation,max_pf_residual_mva,violation_pg,violation_qg,violation_voltage,violation_angle,violation_thermal,violation_ramp
225,1,10,9,2,1,0,0,2,1,0,0,4,4,4,1,1549385.7214668742,1549385.7214668742,1549385.7214668742,0.008525900018867105,1.4130159000051208,0.9787010999862105,0.1698657000088133,0.2644346000161022,0.9518961000139825,0.30116309999721125,1.7227049000211991,3010,5,1.9930612715768348e-11,1.9073486323684108e-07,4.134774750464059e-11,0.0,0.0,1.9886324068944324e-08,0.0,0.0,1.9073486323684108e-07
2205,1,10,10,5,2,0,0,5,2,0,0,7,7,7,1,1671030.504970117,1671030.504970117,1671030.504970117,0.009335799957625568,1.4290415000286885,0.9881496000452898,0.16551920003257692,0.2753588000196032,0.9605464999913238,0.29741989995818585,1.7357971999444999,3010,5,2.346400851394037e-11,1.99193957624762e-08,3.203590734189509e-11,0.0,0.0,1.99193957624762e-08,0.0,0.0,0.0
4361,1,10,10,0,0,0,0,0,0,0,0,3,3,3,1,1432386.410148062,1432386.410148062,1432386.410148062,0.010219699994195253,1.3984956000349484,0.9749692000332288,0.15630129998316988,0.2671551000094041,0.9491141000180505,0.2926300999824889,1.7013454000116326,3010,5,1.2421841333321026e-11,1.988236704904739e-08,3.5563272356394605e-11,0.0,0.0,1.988236704904739e-08,0.0,0.0,0.0
4465,1,10,10,41,1,0,0,41,1,0,0,9,9,9,1,1698921.5733755212,1698921.5733755212,1698921.5733755212,0.010360999964177608,1.430298599996604,0.9740297000389546,0.18505049997474998,0.27119420003145933,0.9491445000167005,0.30071849998785183,1.7413780999486335,3010,5,3.3771430096862787e-11,1.9915265732824595e-08,5.285346950002525e-11,0.0,0.0,1.9915265732824595e-08,0.0,0.0,0.0
4207,1,10,10,40,3,5,2,45,3,0,0,7,7,7,1,1579250.325703439,1579250.325703439,1579250.325703439,0.007849799992982298,1.4244155999622308,0.9782622999628074,0.17969439999433234,0.26644589996431023,0.95102149999002,0.311030600045342,1.743296000000555,3010,5,2.8437474597353685e-11,1.9872961609657108e-08,4.153887675225857e-11,0.0,0.0,1.9872961609657108e-08,0.0,0.0,0.0
3333,1,10,10,43,3,12,2,55,3,0,0,3,3,3,1,1571067.3187417975,1571067.3187417975,1571067.3187417975,0.008477099996525794,1.4443631999893114,1.015121000004001,0.17194929998368025,0.25726800004485995,0.988478200044483,0.2983371000154875,1.7511774000013247,3010,5,2.352396055727013e-11,1.9889492830493777e-08,4.146766685389635e-11,0.0,0.0,1.9889492830493777e-08,0.0,0.0,0.0
3009,1,10,10,0,0,0,0,0,0,0,0,5,5,5,1,1679702.75058458,1679702.75058458,1679702.75058458,0.009766199975274503,1.5318834999925457,1.0972973000025377,0.1674265000037849,0.2671138999867253,1.074241099995561,0.2898694000323303,1.8315191000001505,3010,5,2.014921562931704e-11,1.9895114259741793e-08,2.3999824798193018e-11,0.0,0.0,1.9895114259741793e-08,0.0,0.0,0.0
2038,1,10,9,33,1,0,0,33,1,0,0,8,8,8,1,1708127.4401765715,1708127.4401765715,1708127.4401765715,0.009195399994496256,1.5560715000028722,1.1075237999903038,0.1727326000109315,0.27575819997582585,1.0814751000143588,0.29345749999629334,1.8587243999936618,3010,5,2.115718711337422e-11,1.931492286111336e-07,4.016211649726086e-11,0.0,0.0,1.9867804623707724e-08,0.0,0.0,1.931492286111336e-07
715,1,10,10,18,4,8,2,26,4,0,0,2,2,2,1,1632894.6437469232,1632894.6437469232,1632894.6437469232,0.012449299974832684,1.5423903000191785,1.0774702000198886,0.1773176999995485,0.2875889000133611,1.0541147999465466,0.31232169998111203,1.8671612999751233,3010,5,2.0778601061977042e-11,1.989158467570934e-08,4.957808586077301e-11,0.0,0.0,1.989158467570934e-08,0.0,0.0,0.0
1347,1,10,10,3,1,0,0,3,1,0,0,2,2,2,1,1569694.5686306613,1569694.5686306613,1569694.5686306613,0.009174700011499226,1.4238744999747723,1.0098448999924585,0.15354550001211464,0.260462699981872,0.9847988999681547,0.2778161999885924,1.710865399974864,3010,5,2.1291413077051402e-11,1.9073486323684108e-07,4.342047682077092e-11,0.0,0.0,1.9907116695823846e-08,0.0,0.0,1.9073486323684108e-07
3572,1,10,10,2,1,0,0,2,1,0,0,1,1,1,1,1656714.2755464048,1656714.2755464048,1656714.2755464048,0.007992100028786808,1.4692934000049718,1.0252547000418417,0.17019599996274337,0.2738320999778807,1.0013169999583624,0.3189542999607511,1.7962397999945097,3010,5,2.399802578878507e-11,1.9876016573346534e-08,4.153241977965452e-11,0.0,0.0,1.9876016573346534e-08,0.0,0.0,0.0
3394,1,10,10,3,1,0,0,3,1,0,0,5,5,5,1,1663017.5950144215,1663017.5950144215,1663017.5950144215,0.010609899996779859,1.455109300033655,1.0066183999879286,0.16909570002462715,0.27937430003657937,0.9784286000067368,0.2858817999949679,1.7516010000254028,3010,5,1.97678540203583e-11,1.9929877193014517e-08,4.6455690051913216e-11,0.0,0.0,1.9929877193014517e-08,0.0,0.0,0.0
3055,1,10,10,0,0,0,0,0,0,0,0,8,8,8,1,1675140.6476993936,1675140.6476993936,1675140.6476993936,0.009333199996035546,1.4354910000110976,0.9899090999970213,0.16490329999942333,0.2806330000166781,0.9637969000032172,0.3240059000090696,1.7688301000162028,3010,5,2.134037391243737e-11,1.9918885985070728e-08,3.5162663985013385e-11,0.0,0.0,1.9918885985070728e-08,0.0,0.0,0.0
1032,1,10,10,31,4,3,3,34,4,0,0,4,4,4,1,1663507.701753998,1663507.701753998,1663507.701753998,0.011110199964605272,1.3953560000518337,0.9908607000252232,0.17083110002567992,0.2336388000403531,0.9642138000344858,0.28935999993700534,1.6958261999534443,3010,5,3.191324982054766e-11,1.4128508385446992e-07,3.5619817579487466e-11,0.0,0.0,1.9869779895505702e-08,0.0,0.0,1.4128508385446992e-07
914,1,10,10,1,1,0,0,1,1,0,0,8,8,8,1,1585069.572445863,1585069.572445863,1585069.572445863,0.009330000029876828,1.5206254000077024,1.0714466000208631,0.15790109999943525,0.2912559999967925,1.0474952000076883,0.28772209997987375,1.817677500017453,3010,5,2.8987034994543137e-11,1.989849766440934e-08,4.738540178789357e-11,0.0,0.0,1.989849766440934e-08,0.0,0.0,0.0
1524,1,10,10,20,1,0,0,20,1,0,0,4,4,4,1,1688201.6030520478,1688201.6030520478,1688201.6030520478,0.00969269999768585,1.4278924000100233,0.97684770001797,0.17941080004675314,0.2716122000128962,0.9508729000226595,0.31380419997731224,1.7513892999850214,3010,5,1.9272805573677942e-11,1.9936705064615962e-08,3.4763050017004204e-11,0.0,0.0,1.9936705064615962e-08,0.0,0.0,0.0
251,1,10,10,0,0,0,0,0,0,0,0,8,8,8,1,1403743.49332903,1403743.49332903,1403743.49332903,0.008296800020616502,1.4101085000438616,0.9694474000134505,0.15954839996993542,0.2810747000039555,0.9443733000080101,0.29714929999317974,1.7155546000576578,3010,5,1.4502732348375957e-11,1.9908025228332332e-08,4.146838655416946e-11,0.0,0.0,1.9908025228332332e-08,0.0,0.0,0.0
224,1,10,10,0,0,0,0,0,0,0,0,8,8,8,1,1379544.5990928188,1379544.5990928188,1379544.5990928188,0.010779200005345047,1.41672879998805,0.9781292999978177,0.15628040005685762,0.2822864000336267,0.9512657999875955,0.30218800000147894,1.729695999994874,3010,5,1.1892264950574827e-11,1.988338660385834e-08,5.281989959227265e-11,0.0,0.0,1.988338660385834e-08,0.0,0.0,0.0
529,1,10,9,0,0,0,0,0,0,0,0,4,4,5,1,1669617.7509875195,1669617.7509875195,1669617.7509875195,0.009028000000398606,1.4460196000291035,0.9769929000176489,0.16829479997977614,0.3006685000145808,0.9498015000135638,0.2995995999663137,1.7546471999958158,3010,5,2.429190182340335e-11,9.536743172944284e-08,4.155712981775333e-11,0.0,0.0,1.9904500270229147e-08,0.0,0.0,9.536743172944284e-08
2876,1,10,10,3,2,0,0,3,2,0,0,6,6,6,1,1546567.1268305606,1546567.1268305606,1546567.1268305606,0.008801799966022372,1.4199555999948643,0.971314100024756,0.16142740001669154,0.28719030000502244,0.9465103999827988,0.32252290000906214,1.7512802999699488,3010,5,2.357603001712505e-11,1.9873135544597632e-08,4.146901567789994e-11,0.0,0.0,1.9873135544597632e-08,0.0,0.0,0.0
3237,1,10,10,86,3,92,3,178,3,0,0,3,3,3,1,1584086.4207400472,1584086.4207400472,1584086.4207400472,0.01007650000974536,1.4290050999843515,0.9703656999627128,0.1805004000198096,0.27812560001621023,0.9445134000270627,0.29347600002074614,1.732557600014843,3010,5,2.537758891918429e-11,1.9886816267818575e-08,4.154222806513785e-11,0.0,0.0,1.9886816267818575e-08,0.0,0.0,0.0
2486,1,10,9,0,0,0,0,0,0,0,0,1,1,1,1,1459951.3031848846,1459951.3031848846,1459951.3031848846,0.010071600030642003,1.4012917000218295,0.9719179000239819,0.1573729999945499,0.27195750002283603,0.9467354000080377,0.2988239999394864,1.7101872999919578,3010,5,1.486033518460772e-11,1.9867036719449023e-08,4.121132924917246e-11,0.0,0.0,1.9867036719449023e-08,0.0,0.0,0.0
29,1,10,10,23,2,10,2,33,2,0,0,7,7,7,1,1689398.616127263,1689398.616127263,1689398.616127263,0.010805599973537028,1.4146126999985427,0.9722773000248708,0.17480629996862262,0.26750379998702556,0.9467459000297822,0.29385760001605377,1.7192758999881335,3010,5,2.093070161635069e-11,9.536743172944284e-08,3.525147514635194e-11,0.0,0.0,1.997977061574117e-08,0.0,0.0,9.536743172944284e-08
104,1,10,10,3,1,0,0,3,1,0,0,9,9,9,1,1595021.8687586957,1595021.8687586957,1595021.8687586957,0.008905399998184294,1.4367026999825612,1.0017707000370137,0.16868910001358017,0.2660030000261031,0.9770380000118166,0.2943414999754168,1.7399495999561623,3010,5,2.096256501715743e-11,2.9802322387695312e-08,3.7827805249908427e-11,0.0,0.0,1.9919442946954747e-08,0.0,0.0,2.9802322387695312e-08
741,1,10,10,21,2,0,0,21,2,0,0,4,4,4,1,1728260.3354539953,1728260.3354539953,1728260.3354539953,0.009725000010803342,1.430858800013084,0.9830317000159994,0.18137430003844202,0.2664393000304699,0.9570428000297397,0.30320449999999255,1.7437883000238799,3010,5,2.8696933718208584e-11,1.9889470626033284e-08,4.683141400705604e-11,0.0,0.0,1.9889470626033284e-08,0.0,0.0,0.0
409,1,10,10,9,2,0,0,9,2,0,0,1,1,1,1,1591835.2790766887,1591835.2790766887,1591835.2790766887,0.01037129998439923,1.417868599994108,0.9852635000133887,0.17156420001992956,0.26102700002957135,0.9584429999813437,0.29744539997773245,1.7256852999562398,3010,5,2.9866109585441336e-11,1.9931763646970525e-08,3.5341175904073375e-11,0.0,0.0,1.9931763646970525e-08,0.0,0.0,0.0
2909,1,10,9,16,2,1,1,17,2,0,0,7,7,0,1,1679952.6900748855,1679952.6900748855,1679952.6900748855,0.008608600008301437,1.4549735999898985,0.9862635000026785,0.1861225999891758,0.28254399995785207,0.9606500999652781,0.2948374000261538,1.7584196000243537,3010,5,1.6116663559273547e-11,1.9923282468248244e-08,4.165002136991661e-11,0.0,0.0,1.9923282468248244e-08,0.0,0.0,0.0
2158,1,10,10,15,1,1,1,16,1,0,0,7,7,7,1,1645936.5716772703,1645936.5716772703,1645936.5716772703,0.009054700029082596,1.4675394000369124,1.0162815999938175,0.16117959999246523,0.29005599999800324,0.9894343999912962,0.2859866999206133,1.7625807999866083,3010,5,3.904010448252393e-11,1.4128508385446992e-07,1.0171521300108267e-10,0.0,0.0,1.9881561212168682e-08,0.0,0.0,1.4128508385446992e-07
4543,1,10,10,0,0,0,0,0,0,0,0,8,8,8,1,1700656.3462788973,1700656.3462788973,1700656.3462788973,0.0101402000291273,1.4388404000201263,1.0090901000075974,0.16734220000216737,0.2623619000078179,0.9820865000365302,0.28541429998585954,1.734394900035113,3010,5,2.3931523429610024e-11,1.9944529361382007e-08,3.554395007337553e-11,0.0,0.0,1.9944529361382007e-08,0.0,0.0,0.0
1136,1,10,10,0,0,0,0,0,0,0,0,4,4,4,1,1392698.3540196577,1392698.3540196577,1392698.3540196577,0.008497499977238476,1.3818851999822073,0.9864180000149645,0.13345029996708035,0.2619756999774836,0.9629974000272341,0.2925540000433102,1.682936700002756,3010,5,1.0134337813383354e-11,1.9869581905732976e-08,3.73377084132841e-11,0.0,0.0,1.9869581905732976e-08,0.0,0.0,0.0
3710,1,10,10,5,1,0,0,5,1,0,0,0,0,0,1,1650695.3676625676,1650695.3676625676,1650695.3676625676,0.009249800001271069,1.4036312999669462,0.9853633999591693,0.15117720002308488,0.2670773999998346,0.9603038000059314,0.30204080004477873,1.714921900012996,3010,5,2.8723023959287275e-11,1.9873110564579578e-08,4.167128958927466e-11,0.0,0.0,1.9873110564579578e-08,0.0,0.0,0.0
2741,1,10,10,11,3,3,2,14,3,0,0,3,3,3,1,1590746.6985161093,1590746.6985161093,1590746.6985161093,0.008968699956312776,1.4338899999856949,0.983799799985718,0.16911810002056882,0.28095819998998195,0.9531663999659941,0.3012457000440918,1.7441043999860995,3010,5,2.090383421915476e-11,1.9948727854786797e-08,4.0486309183698974e-11,0.0,0.0,1.9948727854786797e-08,0.0,0.0,0.0
2922,1,10,10,11,1,0,0,11,1,0,0,7,7,7,1,1576792.012944461,1576792.012944461,1576792.012944461,0.008875400002580136,1.1571604000055231,0.9705094000091776,0.09172389999730512,0.0949214999563992,0.9452154000173323,0.09157709998544306,1.2576128999935463,3010,5,2.4663604492047853e-11,1.987435031362374e-08,4.106793712822216e-11,0.0,0.0,1.987435031362374e-08,0.0,0.0,0.0
263,1,10,10,3,1,0,0,3,1,0,0,2,2,2,1,1582712.9466147588,1582712.9466147588,1582712.9466147588,0.0024087000056169927,1.130190700001549,0.9430845999740995,0.08997289999388158,0.09712789999321103,0.9347133999690413,0.18308909999905154,1.3156885000062175,3010,5,2.6145752229922437e-11,1.9904017323213436e-08,4.0799490788948745e-11,0.0,0.0,1.9904017323213436e-08,0.0,0.0,0.0
193,1,10,10,0,0,0,0,0,0,0,0,9,9,9,1,1575401.0376594237,1575401.0376594237,1575401.0376594237,0.009104900003876537,1.3851240000221878,0.9808539000223391,0.15593599999556318,0.24829860002500936,0.9539306999649853,0.27451539994217455,1.668744299968239,3010,5,2.1536550320888637e-11,1.988667563956879e-08,4.1387297437959915e-11,0.0,0.0,1.988667563956879e-08,0.0,0.0,0.0
4568,1,10,10,20,5,8,1,28,5,0,0,6,6,6,1,1669081.5521088755,1669081.5521088755,1669081.5521088755,0.009398800029885024,1.495000000053551,1.0403612000518478,0.17908739997074008,0.2755293000373058,1.0167712999973446,0.30231959995580837,1.8067184000392444,3010,5,2.070432714162962e-11,1.9924957054643718e-08,3.510920945804354e-11,0.0,0.0,1.9924957054643718e-08,0.0,0.0,0.0
3798,1,10,10,14,1,2,1,16,1,0,0,8,8,8,1,1653126.0551616724,1653126.0551616724,1653126.0551616724,0.007672400039155036,1.4475536000099964,0.9812666000216268,0.18472949997521937,0.28154180001001805,0.9544941000058316,0.30633940000552684,1.7615654000546783,3010,5,3.7293168553276246e-11,1.9909712767329763e-08,3.710624260535091e-11,0.0,0.0,1.9909712767329763e-08,0.0,0.0,0.0
4848,1,10,10,24,2,15,2,39,2,0,0,9,9,9,1,1591097.4759544216,1591097.4759544216,1591097.4759544216,0.00935639999806881,1.4487952999770641,0.980113799974788,0.17852670000866055,0.29013350000604987,0.9527358000050299,0.3189833000069484,1.7771349999820814,3010,5,2.6849744649837248e-11,1.98936866979693e-08,3.768633409661829e-11,0.0,0.0,1.98936866979693e-08,0.0,0.0,0.0
1820,1,10,10,16,1,5,1,21,1,0,0,1,1,1,1,1630535.6389719849,1630535.6389719849,1630535.6389719849,0.009457800013478845,1.4514285000041127,0.981282300024759,0.17824610002571717,0.2918759999447502,0.9552298000198789,0.31931300001451746,1.780199300032109,3010,5,2.5570323636259218e-11,1.9906202612200237e-08,4.6951340956205874e-11,0.0,0.0,1.9906202612200237e-08,0.0,0.0,0.0
1466,1,10,10,13,3,0,0,13,3,0,0,4,4,4,1,1537245.1013608037,1537245.1013608037,1537245.1013608037,0.008844500000122935,1.4328514999942854,0.982679900014773,0.1766329999663867,0.273516200017184,0.9567070000339299,0.2832680999999866,1.724964099994395,3010,5,1.6320500506594726e-11,1.9874170827568095e-08,1.1283557117066596e-10,0.0,0.0,1.9874170827568095e-08,0.0,0.0,0.0
2456,1,10,10,0,0,0,0,0,0,0,0,4,4,4,1,1596190.2735143963,1596190.2735143963,1596190.2735143963,0.013587499968707561,1.4113001000368968,0.9747307000216097,0.14839049999136478,0.2881381000042893,0.9492642999975942,0.30346989998361096,1.7283574999892153,3010,5,2.5502711054059546e-11,1.9910160557283026e-08,3.798493337831176e-11,0.0,0.0,1.9910160557283026e-08,0.0,0.0,0.0
1051,1,10,10,0,0,0,0,0,0,0,0,9,9,9,1,1658065.4235222917,1658065.4235222917,1658065.4235222917,0.013635899988003075,1.4285988000337966,0.983800699992571,0.16799540002830327,0.27675930003169924,0.9578079000348225,0.31151379994116724,1.753748499962967,3010,5,2.376621122124334e-11,1.9909446313803853e-08,4.746486754462988e-11,0.0,0.0,1.9909446313803853e-08,0.0,0.0,0.0
1956,1,10,10,0,0,0,0,0,0,0,0,4,4,4,1,1625213.2200483892,1625213.2200483892,1625213.2200483892,0.009698699985165149,1.4481186000048183,0.9788085999898612,0.17225160001544282,0.2970148000167683,0.9517136000213213,0.3181361999595538,1.7759534999495372,3010,5,2.438671486970634e-11,1.9906646701410087e-08,3.7571304718291903e-11,0.0,0.0,1.9906646701410087e-08,0.0,0.0,0.0
1449,1,10,9,24,1,43,1,67,1,0,0,2,2,1,1,1623292.7745460805,1623292.7745460805,1623292.7745460805,0.009568599984049797,1.4408809000160545,0.9844994000159204,0.1771115000010468,0.2792475000023842,0.9575750000076368,0.3259573999675922,1.7764068999676965,3010,5,2.8287927555936676e-11,1.9073486323684108e-07,4.1008143374659e-11,0.0,0.0,1.992653449652454e-08,0.0,0.0,1.9073486323684108e-07
246,1,10,10,11,1,3,1,14,1,0,0,3,3,3,1,1628158.0043108228,1628158.0043108228,1628158.0043108228,0.01153590000467375,1.432801400020253,0.9857428999966942,0.18173880001995713,0.2653031999943778,0.9600413999869488,0.3241462999721989,1.7684835999971256,3010,5,1.7633783322423824e-11,1.991531939360412e-08,4.147736537411362e-11,0.0,0.0,1.991531939360412e-08,0.0,0.0,0.0
2951,1,10,10,9,2,1,1,10,2,0,0,8,8,8,1,1625189.193708972,1625189.193708972,1625189.193708972,0.012315400002989918,1.4335719000082463,0.9848064000252634,0.16306029999395832,0.2856717000249773,0.9546138999867253,0.3210403000121005,1.7669276000233367,3010,5,4.815081666720289e-11,1.992812396582146e-08,4.060150337190658e-11,0.0,0.0,1.992812396582146e-08,0.0,0.0,0.0
2685,1,10,10,1,1,0,0,1,1,0,0,6,6,6,1,1698797.8374211474,1698797.8374211474,1698797.8374211474,0.010115200013387948,1.4576452999608591,0.9918169999727979,0.17170800000894815,0.294096699974034,0.9581285999738611,0.31580740003846586,1.783567900012713,3010,5,3.3685276790151875e-11,1.988126515269545e-08,3.5694802943880024e-11,0.0,0.0,1.988126515269545e-08,0.0,0.0,0.0
4119,1,10,10,2,1,0,0,2,1,0,0,3,3,3,1,1556668.7854369385,1556668.7854369385,1556668.7854369385,0.009499299980234355,1.4657370999921113,1.0143840999808162,0.1665686999913305,0.2847695999662392,0.9893848999636248,0.301699000003282,1.7769353999756277,3010,5,1.7090107107264885e-11,1.9870768919183474e-08,4.1452398466178906e-11,0.0,0.0,1.9870768919183474e-08,0.0,0.0,0.0
1966,1,10,10,7,4,4,1,11,4,0,0,7,7,7,1,1660681.1302632738,1660681.1302632738,1660681.1302632738,0.012584000010974705,1.4379866000381298,0.9806214999989606,0.18971700000111014,0.26762960001360625,0.9526822000043467,0.29505269997753203,1.7456233000266366,3010,5,2.0693669000593218e-11,1.986821448104098e-08,6.97526073549008e-11,0.0,0.0,1.986821448104098e-08,0.0,0.0,0.0
1554,1,10,10,0,0,0,0,0,0,0,0,6,6,6,1,1416233.7205164323,1416233.7205164323,1416233.7205164323,0.00811170000815764,1.4048777000280097,0.9757792000309564,0.1521653999807313,0.2768890999723226,0.9500451000058092,0.3141601999523118,1.7271495999884792,3010,5,1.74623648874217e-11,1.9870983562301566e-08,3.725992162122319e-11,0.0,0.0,1.9870983562301566e-08,0.0,0.0,0.0
1943,1,10,10,28,4,3,2,31,4,0,0,0,0,0,1,1606532.1578940577,1606532.1578940577,1606532.1578940577,0.013210800010710955,1.4469654000131413,0.9905754000064917,0.17839479999383911,0.27798040001653135,0.9654502999619581,0.3111452999874018,1.771321500011254,3010,5,2.1224910717876355e-11,1.9894598931221198e-08,3.5590045833550676e-11,0.0,0.0,1.9894598931221198e-08,0.0,0.0,0.0
2049,1,10,10,6,1,1,1,7,1,0,0,4,4,4,1,1596472.0945395888,1596472.0945395888,1596472.0945395888,0.008957499987445772,1.440181499987375,1.00361499999417,0.1619090000167489,0.27464509999845177,0.9750367000233382,0.3102127000456676,1.7593517000204884,3010,5,2.7723379147914784e-11,1.9907869797108885e-08,4.330395083023233e-11,0.0,0.0,1.9907869797108885e-08,0.0,0.0,0.0
4582,1,10,10,0,0,0,0,0,0,0,0,7,7,7,1,1383579.1330107248,1383579.1330107248,1383579.1330107248,0.010337899962905794,1.422869100002572,0.9766008000005968,0.15552369999932125,0.29070439998758957,0.949183999968227,0.32848359999479726,1.761690599960275,3010,5,1.1848078074194746e-11,1.9880908956141715e-08,4.3398982505099534e-11,0.0,0.0,1.9880908956141715e-08,0.0,0.0,0.0
3321,1,10,10,4,1,1,1,5,1,0,0,5,5,5,1,1523652.327538608,1523652.327538608,1523652.327538608,0.008867199998348951,1.4221780999796465,0.9798272000043653,0.16169259999878705,0.2806360999820754,0.9538665000000037,0.32403929997235537,1.7550845999503508,3010,5,1.470989996477101e-11,1.9872522146376526e-08,4.226849713571919e-11,0.0,0.0,1.9872522146376526e-08,0.0,0.0,0.0
3916,1,10,10,0,0,0,0,0,0,0,0,9,9,9,1,1680717.1873701087,1680717.1873701087,1680717.1873701087,0.010852499981410801,1.4223375000292435,0.9855972999939695,0.1776149999932386,0.2590818000026047,0.9539978000102565,0.2951937999459915,1.7283837999566458,3010,5,2.479405569744131e-11,1.9890412465232506e-08,4.1515528370938366e-11,0.0,0.0,1.9890412465232506e-08,0.0,0.0,0.0
