instance_index,feasible,candidates,feasible_candidates,pgm_failed_batch_points,pgm_failed_candidates,native_pgm_wrong_branch_points,native_pgm_wrong_branch_candidates,fixed_pv_fallback_points,fixed_pv_fallback_candidates,final_failed_batch_points,final_failed_candidates,best_candidate_index,best_feasible_candidate_index,best_all_candidate_index,cost_available,feasible_cost,all_cost,best_cost,generation_seconds,pgm_batch_seconds,pgm_prepare_seconds,pgm_power_flow_seconds,pgm_extract_seconds,fixed_pv_newton_seconds,constraint_evaluation_seconds,total_seconds,batch_points,pv_iterations,max_batch_pv_voltage_error_pu,maximum_violation,max_pf_residual_mva,violation_pg,violation_qg,violation_voltage,violation_angle,violation_thermal,violation_ramp
1943,1,20,19,54,7,11,3,65,7,0,0,0,0,0,1,1606532.157317204,1606532.157317204,1606532.157317204,0.008614699996542186,2.882439299952239,1.9841096999589354,0.33606699999654666,0.562248699949123,1.9299981000367552,0.5880047000828199,3.479058700031601,6020,5,2.1201929101266614e-11,1.9894598931221198e-08,4.142753820628882e-11,0.0,0.0,1.9894598931221198e-08,0.0,0.0,0.0
2049,1,20,20,17,2,4,2,21,2,0,0,4,4,4,1,1596472.0945884031,1596472.0945884031,1596472.0945884031,0.008257399953436106,2.8241194000001997,1.9796891000005417,0.30161389999557287,0.5428022000123747,1.9273401999962516,0.6053895999793895,3.4377663999330252,6020,5,3.927369540690506e-11,1.9907693086610796e-08,4.0369388216119896e-11,0.0,0.0,1.9907693086610796e-08,0.0,0.0,0.0
4582,1,20,20,0,0,0,0,0,0,0,0,7,7,7,1,1383579.131813184,1383579.131813184,1383579.131813184,0.010531699983403087,2.7951757999835536,1.9563608999596909,0.2879861000110395,0.5507754000136629,1.9031918999971822,0.609625400044024,3.4153329000109807,6020,5,1.1830425528103206e-11,1.9880684135979228e-08,4.132812805476416e-11,0.0,0.0,1.9880684135979228e-08,0.0,0.0,0.0
3321,1,20,20,4,1,1,1,5,1,0,0,19,19,19,1,1502023.4601060946,1502023.4601060946,1502023.4601060946,0.010016400017775595,2.780764600029215,1.9542245999909937,0.27941509999800473,0.5471099999849685,1.9050136999576353,0.6035869999905117,3.3943680000375025,6020,5,2.2837842728051783e-11,1.9870051900146735e-08,4.111091764662077e-11,0.0,0.0,1.9870051900146735e-08,0.0,0.0,0.0
3916,1,20,20,0,0,0,0,0,0,0,0,14,14,14,1,1679498.1136190717,1679498.1136190717,1679498.1136190717,0.008370199997443706,2.8405181000125594,1.9451698000193574,0.34883509995415807,0.5464723000186495,1.8947398999589495,0.5893656000262126,3.438253900036216,6020,5,3.244682300618251e-11,1.9895910844761962e-08,4.151121437955807e-11,0.0,0.0,1.9895910844761962e-08,0.0,0.0,0.0
4482,1,20,19,5,1,0,0,5,1,0,0,8,8,8,1,1680881.46154312,1680881.46154312,1680881.46154312,0.009217999991960824,2.788182299991604,1.95729399996344,0.3106536000268534,0.5202118000015616,1.9074284000089392,0.5588731000316329,3.3562734000151977,6020,5,3.344013954631464e-11,1.9872883894045385e-08,3.550647533173644e-11,0.0,0.0,1.9872883894045385e-08,0.0,0.0,0.0
1467,1,20,19,77,9,10,5,87,9,0,0,0,0,0,1,1620798.266922726,1620798.266922726,1620798.266922726,0.009256599994841963,2.8735015999991447,1.9553947999957018,0.36540499998955056,0.5526870000176132,1.9046831000014208,0.5938918000319973,3.476650000025984,6020,5,2.874356308524284e-11,1.9891777114366943e-08,3.5687622958087656e-11,0.0,0.0,1.9891777114366943e-08,0.0,0.0,0.0
4192,1,20,20,15,4,1,1,16,4,0,0,7,7,7,1,1561779.3036275802,1561779.3036275802,1561779.3036275802,0.00930299999890849,2.8221612999914214,1.9417332999873906,0.3297125999815762,0.5507008999702521,1.8927857999806292,0.6343124000122771,3.465776700002607,6020,5,2.7038371541721062e-11,7.197542006842639e-08,4.148463040261936e-11,0.0,0.0,1.988514908290993e-08,0.0,0.0,7.197542006842639e-08
2550,1,20,20,24,5,2,2,26,5,0,0,2,2,2,1,1605486.3431611722,1605486.3431611722,1605486.3431611722,0.017718200047966093,2.8498439000104554,1.958909799985122,0.3264863000367768,0.5644245999865234,1.9051875000004657,0.5998780999798328,3.4674402000382543,6020,5,2.6247226614373176e-11,1.9912356023314222e-08,4.1429232530099673e-11,0.0,0.0,1.9912356023314222e-08,0.0,0.0,0.0
2061,1,20,19,19,2,14,1,33,2,0,0,8,8,11,1,1633491.0205321806,1633491.0205321806,1633491.0205321806,0.009079599985852838,2.817022299976088,1.9569716000114568,0.31113879999611527,0.5488914999878034,1.9047826000023633,0.5907158000045456,3.4168176999664865,6020,5,2.8695268383671646e-11,1.9947784165215866e-08,3.469864665485894e-11,0.0,0.0,1.9947784165215866e-08,0.0,0.0,0.0
1106,1,20,20,27,4,0,0,27,4,0,0,9,9,9,1,1630210.876228784,1630210.876228784,1630210.876228784,0.009613599977456033,2.8208575999597088,1.9704376999870874,0.30361349997110665,0.5467835000017658,1.9197405999875627,0.5945811000419781,3.425052299979143,6020,5,2.764732887072796e-11,1.988745649642944e-08,4.073651898462862e-11,0.0,0.0,1.988745649642944e-08,0.0,0.0,0.0
3513,1,20,20,1,1,1,1,2,2,0,0,6,6,6,1,1469332.6154256058,1469332.6154256058,1469332.6154256058,0.009078300034161657,2.7976525999838486,1.9643923999974504,0.28218029998242855,0.5510579000110738,1.9152157999924384,0.5994160000118427,3.406146900029853,6020,5,2.456379544213405e-11,1.9867814800752116e-08,4.15588301129637e-11,0.0,0.0,1.9867814800752116e-08,0.0,0.0,0.0
3518,1,20,20,43,5,7,2,50,5,0,0,0,0,0,1,1578643.8406539103,1578643.8406539103,1578643.8406539103,0.00921249995008111,2.8633073000237346,1.9659165000193752,0.3297466999501921,0.5676219000015408,1.9145995000144467,0.6236517999786884,3.496171599952504,6020,5,2.6227242599929923e-11,1.9871890244438345e-08,5.295195495291241e-11,0.0,0.0,1.9871890244438345e-08,0.0,0.0,0.0
32,1,20,20,26,2,1,1,27,2,0,0,3,3,3,1,1650623.956873459,1650623.956873459,1650623.956873459,0.009433800005353987,2.834921699948609,1.9440934999729507,0.3278384999721311,0.5629754000110552,1.893746799963992,0.6144809000543319,3.4588364000082947,6020,5,2.6105895223338393e-11,1.9956082157139084e-08,1.100291588613891e-10,0.0,0.0,1.9956082157139084e-08,0.0,0.0,0.0
1573,1,20,19,0,0,0,0,0,0,0,0,6,6,7,1,1671082.2497079556,1671082.2497079556,1671082.2497079556,0.009610400011297315,2.839724799967371,1.972082699998282,0.32649189996300265,0.5410923999734223,1.922119000053499,0.6041916000540368,3.453526800032705,6020,5,3.0508262582884527e-11,1.9910268804027927e-08,4.699550781364195e-11,0.0,0.0,1.9910268804027927e-08,0.0,0.0,0.0
2681,1,20,20,21,2,33,1,54,2,0,0,11,11,11,1,1643294.2668211653,1643294.2668211653,1643294.2668211653,0.010768799984361976,2.843157400027849,1.9618157000513747,0.3169086000416428,0.5644191000028513,1.909004500019364,0.6140232000034302,3.467949400015641,6020,5,3.4071856447326354e-11,1.9923891240540077e-08,4.312504653624752e-11,0.0,0.0,1.9923891240540077e-08,0.0,0.0,0.0
3486,1,20,18,1,1,0,0,1,1,0,0,7,7,5,1,1455154.5123953295,1455154.5123953295,1455154.5123953295,0.011054899950977415,2.8010669999639504,1.9702842999831773,0.2811688000219874,0.5496000999701209,1.9204173000180162,0.6436788000282831,3.455800699943211,6020,5,2.0018320334713735e-11,1.9891424618556625e-08,4.3175904846021455e-11,0.0,0.0,1.9891424618556625e-08,0.0,0.0,0.0
4969,1,20,20,5,3,2,1,7,3,0,0,4,4,4,1,1598250.134303638,1598250.134303638,1598250.134303638,0.009778999956324697,2.830818599963095,1.9665473999921232,0.3212105999700725,0.5430404999642633,1.9156474999617785,0.5896221000584774,3.430219699977897,6020,5,2.2445267866544327e-11,1.988653871206242e-08,4.7306433981351955e-11,0.0,0.0,1.988653871206242e-08,0.0,0.0,0.0
3535,1,20,20,4,2,0,0,4,2,0,0,4,4,4,1,1668314.036631307,1668314.036631307,1668314.036631307,0.009538200043607503,2.844836700009182,1.9661944000399671,0.31635080004343763,0.5622412000084296,1.9186612000339665,0.5862857999745756,3.4406607000273652,6020,5,3.095579348411093e-11,1.9878035328879645e-08,3.513446942326418e-11,0.0,0.0,1.9878035328879645e-08,0.0,0.0,0.0
2318,1,20,20,23,3,38,1,61,3,0,0,14,14,14,1,1635524.3478493032,1635524.3478493032,1635524.3478493032,0.015823900001123548,2.846356599999126,1.9576131000067107,0.335328999964986,0.5533978000166826,1.904191699984949,0.6231045000022277,3.4852850000024773,6020,5,2.6953661524942163e-11,1.9923111308865278e-08,4.061558039792665e-11,0.0,0.0,1.9923111308865278e-08,0.0,0.0,0.0
4100,1,20,20,17,5,2,2,19,5,0,0,8,8,8,1,1594964.5041103307,1594964.5041103307,1594964.5041103307,0.009160999965388328,2.807811600039713,1.95679890003521,0.3004417999763973,0.5505549000226893,1.9108814999926835,0.5881381999934092,3.4051107999985106,6020,5,2.4931612330192365e-11,1.9921427470611265e-08,4.042406164184104e-11,0.0,0.0,1.9921427470611265e-08,0.0,0.0,0.0
3257,1,20,18,33,6,2,2,35,6,0,0,0,0,0,1,1582554.7685274053,1582554.7685274053,1582554.7685274053,0.009032600035425276,2.837529300013557,1.947982800018508,0.3304043999523856,0.5591278999927454,1.895847799954936,0.594004699960351,3.4405666000093333,6020,5,3.534139647598522e-11,1.9906001846869953e-08,4.1433513502198234e-11,0.0,0.0,1.9906001846869953e-08,0.0,0.0,0.0
860,1,20,20,0,0,0,0,0,0,0,0,2,2,2,1,1415484.0377305571,1415484.0377305571,1415484.0377305571,0.009353999979794025,2.7646494999644347,1.949794300016947,0.2796095000230707,0.5352052000234835,1.902549699996598,0.5974516000133008,3.3714550999575295,6020,5,1.1686207557204398e-11,5.60984891873062e-08,4.146305713968558e-11,0.0,0.0,1.9867224532177358e-08,0.0,0.0,5.60984891873062e-08
4404,1,20,19,15,4,6,1,21,4,0,0,2,2,2,1,1630144.626424557,1630144.626424557,1630144.626424557,0.009457500011194497,2.830103499989491,1.962150700041093,0.3205244999844581,0.5474072000361048,1.910223200044129,0.5963209999608807,3.435881999961566,6020,5,2.3758217615466037e-11,1.9891559695691286e-08,3.533737596605932e-11,0.0,0.0,1.9891559695691286e-08,0.0,0.0,0.0
1500,1,20,20,2,1,0,0,2,1,0,0,17,17,17,1,1612563.3931792204,1612563.3931792204,1612563.3931792204,0.008567799988668412,2.8415482999989763,1.95384119998198,0.3309257000219077,0.5567579999915324,1.9045513000455685,0.6244877999997698,3.4746038999874145,6020,5,2.6707858147290153e-11,1.9875606716013278e-08,4.154457222180561e-11,0.0,0.0,1.9875606716013278e-08,0.0,0.0,0.0
3105,1,20,19,15,2,1,1,16,2,0,0,5,5,5,1,1673542.6339619434,1673542.6339619434,1673542.6339619434,0.008611699973698705,2.8373447000049055,1.955896700033918,0.3375380999641493,0.5438895999686792,1.9033803999773227,0.6053018000093289,3.451258199987933,6020,5,4.188849267450223e-11,1.989469052462073e-08,3.554695342365569e-11,0.0,0.0,1.989469052462073e-08,0.0,0.0,0.0
571,1,20,20,31,5,6,3,37,5,0,0,13,13,13,1,1594291.3986132494,1594291.3986132494,1594291.3986132494,0.008717999968212098,2.8411837000166997,1.9672353999922052,0.32141789997695014,0.5524856999982148,1.9171822000062093,0.6144087999709882,3.4643104999559,6020,5,2.646050045740367e-11,1.988995912416412e-08,4.1538891945297156e-11,0.0,0.0,1.988995912416412e-08,0.0,0.0,0.0
3891,1,20,20,48,3,6,2,54,3,0,0,3,3,3,1,1660114.5633150656,1660114.5633150656,1660114.5633150656,0.008649699972011149,2.9092028999584727,1.946776399970986,0.3549743000185117,0.6074368000263348,1.894632100011222,0.6636435000109486,3.5814960999414325,6020,5,3.344358123769098e-11,1.9873308554352304e-08,3.564770280042071e-11,0.0,0.0,1.9873308554352304e-08,0.0,0.0,0.0
2722,1,20,20,0,0,0,0,0,0,0,0,11,11,11,1,1422588.844705172,1422588.844705172,1422588.844705172,0.00902299996232614,2.7693578000180423,1.9605816000257619,0.27466389996698126,0.5340625999961048,1.9090839000418782,0.5823730999836698,3.3607538999640383,6020,5,1.1776912778316273e-11,1.9872113214229122e-08,5.333838759087944e-11,0.0,0.0,1.9872113214229122e-08,0.0,0.0,0.0
4781,1,20,20,9,4,1,1,10,4,0,0,5,5,5,1,1586211.867321945,1586211.867321945,1586211.867321945,0.008310500008519739,2.820795800013002,1.9667022000066936,0.3042783999699168,0.5498007999849506,1.9147125999443233,0.6068307999521494,3.435937099973671,6020,5,3.4055203101956977e-11,1.989301963896867e-08,4.1203361155410595e-11,0.0,0.0,1.989301963896867e-08,0.0,0.0,0.0
1301,1,20,20,21,2,0,0,21,2,0,0,8,8,8,1,1603229.033623706,1603229.033623706,1603229.033623706,0.008648400020319968,2.8517775000073016,1.960042799997609,0.32468699995661154,0.5670318000484258,1.9073290000087582,0.6029295999906026,3.463355500018224,6020,5,2.6459057167471656e-11,1.988736767858747e-08,3.569747350406458e-11,0.0,0.0,1.988736767858747e-08,0.0,0.0,0.0
2964,1,20,20,7,2,0,0,7,2,0,0,11,11,11,1,1670651.0736790898,1670651.0736790898,1670651.0736790898,0.010718300007283688,2.8226339999819174,1.9496539999963716,0.3176382000092417,0.5553263999754563,1.8947852999554016,0.6161850999924354,3.4495373999816366,6020,5,3.345290711109783e-11,1.993464004979016e-08,3.574141883896043e-11,0.0,0.0,1.993464004979016e-08,0.0,0.0,0.0
3789,1,20,20,43,4,6,2,49,4,0,0,2,2,2,1,1643791.2211775533,1643791.2211775533,1643791.2211775533,0.009611800021957606,2.8534689000225626,1.964755100023467,0.3400695999735035,0.5486219999729656,1.9166343999677338,0.6161033999524079,3.479184099996928,6020,5,2.3977486662829506e-11,1.9897731610522347e-08,4.6422229473570446e-11,0.0,0.0,1.9897731610522347e-08,0.0,0.0,0.0
4095,1,20,20,5,2,2,2,7,3,0,0,4,4,4,1,1622666.6652593513,1622666.6652593513,1622666.6652593513,0.009304000006522983,2.8484624999691732,1.9615988999721594,0.31895410001743585,0.5678865000372753,1.9113064000266604,0.6480054000858217,3.505771900061518,6020,5,2.777655883079433e-11,1.987817595712943e-08,3.5182068451303196e-11,0.0,0.0,1.987817595712943e-08,0.0,0.0,0.0
1167,1,20,20,7,2,1,1,8,2,0,0,5,5,5,1,1485345.1044987517,1485345.1044987517,1485345.1044987517,0.013737700006458908,2.8317717999452725,1.9940302999457344,0.282699000032153,0.5549677000381052,1.9343761000200175,0.6149088000529446,3.460418300004676,6020,5,2.2341462013741875e-11,1.9073486323684108e-07,4.731392751443562e-11,0.0,0.0,1.9882514153598153e-08,0.0,0.0,1.9073486323684108e-07
1380,1,20,20,5,2,0,0,5,2,0,0,18,18,18,1,1631043.1157067767,1631043.1157067767,1631043.1157067767,0.011282799998298287,2.961066199990455,2.1196895000175573,0.30859670002246276,0.5327542999875732,2.068842399981804,0.5732164999935776,3.545565499982331,6020,5,2.2217783168798633e-11,1.9883316289733445e-08,4.743106475821833e-11,0.0,0.0,1.9883316289733445e-08,0.0,0.0,0.0
717,1,20,20,0,0,0,0,0,0,0,0,1,1,1,1,1407175.1115708542,1407175.1115708542,1407175.1115708542,0.01380419998895377,2.786085700034164,1.9661718000425026,0.27857259998563677,0.5412916999775916,1.9143002000055276,0.6237876999657601,3.4236775999888778,6020,5,1.9602652834294076e-11,1.9895981158886856e-08,4.704228858434898e-11,0.0,0.0,1.9895981158886856e-08,0.0,0.0,0.0
410,1,20,19,0,0,0,0,0,0,0,0,5,5,5,1,1389138.5073420512,1389138.5073420512,1389138.5073420512,0.008884000009857118,2.813785000005737,2.0103020000387914,0.26877739996416494,0.5346578999888152,1.959751300048083,0.5999743000138551,3.422643300029449,6020,5,1.2542855643005169e-11,1.9894955127774933e-08,4.322924541077395e-11,0.0,0.0,1.9894955127774933e-08,0.0,0.0,0.0
4413,1,20,20,0,0,0,0,0,0,0,0,8,8,8,1,1393201.7653335088,1393201.7653335088,1393201.7653335088,0.0101266999845393,2.8674208999727853,2.057675599993672,0.2861564999911934,0.523530300008133,2.006047800008673,0.5841890000156127,3.4617365999729373,6020,5,1.929567616798522e-11,1.9889771311435785e-08,4.3667498957842857e-11,0.0,0.0,1.9889771311435785e-08,0.0,0.0,0.0
3031,1,20,19,21,3,4,2,25,3,0,0,17,17,8,1,1634906.3012864073,1634906.3012864073,1634906.3012864073,0.009310699999332428,2.8331816000281833,1.978222800011281,0.3221409000107087,0.5327956000110134,1.9286812999635004,0.5821358999819495,3.424628200009465,6020,5,2.5360602506907526e-11,1.9902574958467274e-08,4.1489464954953145e-11,0.0,0.0,1.9902574958467274e-08,0.0,0.0,0.0
3051,1,20,19,75,7,24,3,99,7,0,0,10,10,10,1,1579184.8608717262,1579184.8608717262,1579184.8608717262,0.010817800008226186,2.858980899967719,1.9686495999922045,0.33759819995611906,0.5527096999576315,1.918315300019458,0.6016530000488274,3.4714517000247724,6020,5,2.4872548465282307e-11,1.9892668993530057e-08,4.37836681509155e-11,0.0,0.0,1.9892668993530057e-08,0.0,0.0,0.0
2335,1,20,20,20,2,2,1,22,2,0,0,9,9,9,1,1675760.2952845688,1675760.2952845688,1675760.2952845688,0.010407599969767034,2.844487200025469,1.9496571000199765,0.34268990001874045,0.5521180999930948,1.8979925999883562,0.6021789999795146,3.4570737999747507,6020,5,2.3388624370568323e-11,1.9873138320155193e-08,1.0759717142320438e-10,0.0,0.0,1.9873138320155193e-08,0.0,0.0,0.0
658,1,20,20,56,3,10,2,66,3,0,0,18,18,18,1,1671775.3987007563,1671775.3987007563,1671775.3987007563,0.00858449999941513,2.8618055999977514,1.9496280000312254,0.3449806999997236,0.5671817999682389,1.9010432999930345,0.6073443000204861,3.4777344000176527,6020,5,3.1716074211374234e-11,1.986821448104098e-08,1.9756458183124868e-10,0.0,0.0,1.986821448104098e-08,0.0,0.0,0.0
780,1,20,20,0,0,0,0,0,0,0,0,15,15,15,1,1445832.2292453356,1445832.2292453356,1445832.2292453356,0.009018099983222783,2.8263910000096075,1.9616578000131994,0.29053959995508194,0.574135800008662,1.907801199995447,0.5904721000115387,3.425881200004369,6020,5,2.1229795699184706e-11,1.9869150769125082e-08,4.6287922580680575e-11,0.0,0.0,1.9869150769125082e-08,0.0,0.0,0.0
2073,1,20,20,0,0,0,0,0,0,0,0,2,2,2,1,1450211.242026884,1450211.242026884,1450211.242026884,0.0117459999746643,2.793046000006143,1.948759599996265,0.2832501000375487,0.5609818999655545,1.8987929000286385,0.6265664999955334,3.4313584999763407,6020,5,2.0337731498898393e-11,1.9873591661223583e-08,3.5605637746926867e-11,0.0,0.0,1.9873591661223583e-08,0.0,0.0,0.0
1721,1,20,20,19,5,2,2,21,5,0,0,1,1,1,1,1597312.9830199264,1597312.9830199264,1597312.9830199264,0.010176099953241646,2.8357190000242554,1.9587440000032075,0.3327514000120573,0.544196400034707,1.9070219999994151,0.5944533000001684,3.4403483999776654,6020,5,2.0393353672432113e-11,1.9943134181114393e-08,4.3316249999787116e-11,0.0,0.0,1.9943134181114393e-08,0.0,0.0,0.0
4759,1,20,20,102,3,6,1,108,3,0,0,6,6,6,1,1690636.7317324793,1690636.7317324793,1690636.7317324793,0.014774699986446649,2.836762099992484,1.9510534000000916,0.35064259998034686,0.5350429000100121,1.9008322999579832,0.5951689999783412,3.4467057999572717,6020,5,3.180666841018365e-11,1.9942670663001612e-08,4.096780369886254e-11,0.0,0.0,1.9942670663001612e-08,0.0,0.0,0.0
1369,1,20,20,12,3,4,2,16,3,0,0,9,9,9,1,1533040.4950423755,1533040.4950423755,1533040.4950423755,0.013669000007212162,2.8464299999759533,1.9397506000241265,0.34372610005084425,0.5629390999674797,1.8866463999729604,0.628972899983637,3.4890718999668024,6020,5,2.596589609993316e-11,1.989401883969083e-08,4.142313023646488e-11,0.0,0.0,1.989401883969083e-08,0.0,0.0,0.0
399,1,20,20,30,4,28,3,58,4,0,0,16,16,16,1,1675151.0614928189,1675151.0614928189,1675151.0614928189,0.008896799990907311,2.8383327000192367,1.9382005000370555,0.3540324000059627,0.5460750000202097,1.8879276000079699,0.6033937999745831,3.450623299984727,6020,5,2.772448937093941e-11,1.121969783746124e-07,3.515998777274775e-11,0.0,0.0,1.990119828191674e-08,0.0,0.0,1.121969783746124e-07
4525,1,20,19,17,3,16,4,33,5,0,0,18,18,18,1,1498302.7393541192,1498302.7393541192,1498302.7393541192,0.01452269998844713,2.8040821999893524,1.949067500012461,0.3203044999972917,0.5346958999871276,1.8957359999767505,0.5956910999957472,3.4142959999735467,6020,5,2.3229973500349388e-11,1.9870140717988705e-08,4.7367277241089944e-11,0.0,0.0,1.9870140717988705e-08,0.0,0.0,0.0
678,1,20,20,0,0,0,0,0,0,0,0,11,11,11,1,1431571.2525487929,1431571.2525487929,1431571.2525487929,0.00900080002611503,2.7572296000435017,1.933765800029505,0.28996189997997135,0.533450500050094,1.8829272000002675,0.5878761999774724,3.354106600047089,6020,5,1.8194667994464453e-11,1.988310627254462e-08,4.3740334484375216e-11,0.0,0.0,1.988310627254462e-08,0.0,0.0,0.0
95,1,20,20,61,9,31,4,92,9,0,0,14,14,14,1,1600460.6401484262,1600460.6401484262,1600460.6401484262,0.00852220004890114,2.8347617000108585,1.9386564000160433,0.35159800003748387,0.5444820999982767,1.8869716000044718,0.5906338999629952,3.433917800022755,6020,5,3.1529889810144596e-11,1.9893556246763905e-08,7.514219406826635e-11,0.0,0.0,1.9893556246763905e-08,0.0,0.0,0.0
1900,1,20,20,23,6,0,0,23,6,0,0,7,7,7,1,1647350.265102292,1647350.265102292,1647350.265102292,0.008606199990026653,2.823758499987889,1.9486511999857612,0.33619820000603795,0.538895700010471,1.8960155000095256,0.5890078999800608,3.4213725999579765,6020,5,2.8175795030449535e-11,1.9898172924174636e-08,3.587777482186526e-11,0.0,0.0,1.9898172924174636e-08,0.0,0.0,0.0
2698,1,20,20,0,0,0,0,0,0,0,0,8,8,8,1,1495805.4984447616,1495805.4984447616,1495805.4984447616,0.009131899976637214,2.781677999999374,1.9399416000233032,0.2905077000032179,0.5511824999703094,1.8887458999524824,0.629431499983184,3.4202413999591954,6020,5,2.3989699116100383e-11,1.987886059466128e-08,4.1401327041032266e-11,0.0,0.0,1.987886059466128e-08,0.0,0.0,0.0
2354,1,20,20,42,3,1,1,43,3,0,0,18,18,18,1,1693919.7507674436,1693919.7507674436,1693919.7507674436,0.015515799983404577,2.8565859000082128,1.9485796999651939,0.36075390002224594,0.5472358000115491,1.8987637999816798,0.6037162999855354,3.475817999977153,6020,5,2.6968871580379528e-11,1.996634986974516e-08,4.016420723433745e-11,0.0,0.0,1.996634986974516e-08,0.0,0.0,0.0
3824,1,20,20,1,1,0,0,1,1,0,0,12,12,12,1,1443215.8315066076,1443215.8315066076,1443215.8315066076,0.011806099966634065,2.780596200027503,1.9470412000082433,0.2868946000235155,0.5466384000028484,1.89772389997961,0.6232085999799892,3.4156108999741264,6020,5,2.3723800701702658e-11,1.9878263849785545e-08,3.555658135195915e-11,0.0,0.0,1.9878263849785545e-08,0.0,0.0,0.0
554,1,20,20,0,0,0,0,0,0,0,0,1,1,1,1,1422231.7927336558,1422231.7927336558,1422231.7927336558,0.008526099962182343,2.8043943000375293,1.9706709000165574,0.28240600001299754,0.5512634000042453,1.9176311999908648,0.6330210999585688,3.4459414999582805,6020,5,1.564548490762263e-11,1.9872843185867813e-08,3.793086806563225e-11,0.0,0.0,1.9872843185867813e-08,0.0,0.0,0.0
4719,1,20,19,27,3,0,0,27,3,0,0,2,2,2,1,1600949.0477215464,1600949.0477215464,1600949.0477215464,0.008120100013911724,2.859465099987574,1.9495443000341766,0.3535209000110626,0.556384600000456,1.8963021999807097,0.5891140000312589,3.4566992000327446,6020,5,2.6130320129880147e-11,1.9922027916230417e-08,4.005157690559272e-11,0.0,0.0,1.9922027916230417e-08,0.0,0.0,0.0
1737,1,20,20,55,4,31,4,86,4,0,0,4,4,4,1,1554213.454893536,1554213.454893536,1554213.454893536,0.008866999996826053,2.828487500024494,1.942191400041338,0.3436349000548944,0.5426386999897659,1.8913145999540575,0.5723661999800242,3.409720700001344,6020,5,3.3923197584329046e-11,1.9907116695823846e-08,3.5614462918379573e-11,0.0,0.0,1.9907116695823846e-08,0.0,0.0,0.0
1102,1,20,20,7,1,0,0,7,1,0,0,9,9,9,1,1596292.2877035625,1596292.2877035625,1596292.2877035625,0.00933400000212714,2.7750318000325933,1.9411550000077114,0.2955769000109285,0.5382842000108212,1.8925221999525093,0.6074105999432504,3.391776399977971,6020,5,2.1984081222115037e-11,1.987254712639458e-08,3.54719206915494e-11,0.0,0.0,1.987254712639458e-08,0.0,0.0,0.0
3553,1,20,19,61,5,31,3,92,5,0,0,18,18,19,1,1613330.7117420472,1613330.7117420472,1613330.7117420472,0.009635199967306107,2.7885722999926656,1.9446497000171803,0.30885619996115565,0.5350469999830239,1.89726180001162,0.5823636000277475,3.380571099987719,6020,5,2.8231861293193106e-11,1.9912419861138138e-08,4.1107671436533777e-11,0.0,0.0,1.9912419861138138e-08,0.0,0.0,0.0
4712,1,20,20,133,8,65,5,198,8,0,0,5,5,5,1,1607567.9789565671,1607567.9789565671,1607567.9789565671,0.010044199996627867,2.8611963000148535,1.9461784000159241,0.36229269998148084,0.5527008000062779,1.892357999982778,0.586759100027848,3.4579996000393294,6020,5,2.7439606142820594e-11,1.991484014733182e-08,3.7601232760639734e-11,0.0,0.0,1.991484014733182e-08,0.0,0.0,0.0
2924,1,20,20,37,6,7,2,44,6,0,0,13,13,13,1,1618792.841878905,1618792.841878905,1618792.841878905,0.008952499949373305,2.8127673999988474,1.9399906999897212,0.3346986999968067,0.5380557999596931,1.887580499984324,0.5985078999656253,3.420227799913846,6020,5,2.3318569297714475e-11,1.9893712603173204e-08,4.078599915100276e-11,0.0,0.0,1.9893712603173204e-08,0.0,0.0,0.0
2706,1,20,20,6,3,0,0,6,3,0,0,3,3,3,1,1451254.1114316257,1451254.1114316257,1451254.1114316257,0.009153899969533086,2.772983099974226,1.951295199978631,0.2779757999815047,0.5436977999634109,1.9013476999825798,0.5861099999747239,3.368246999918483,6020,5,2.755373706975206e-11,1.9870985412673276e-08,3.761689991057162e-11,0.0,0.0,1.9870985412673276e-08,0.0,0.0,0.0
2515,1,20,20,24,3,0,0,24,3,0,0,2,2,2,1,1665343.7296738562,1665343.7296738562,1665343.7296738562,0.00871470000129193,2.848740599991288,1.9480403999914415,0.33546080003725365,0.5652158999582753,1.8990577000076883,0.6118420000420883,3.4692973000346683,6020,5,2.6795010654723228e-11,1.9871828256986136e-08,3.9750640657032636e-11,0.0,0.0,1.9871828256986136e-08,0.0,0.0,0.0
2861,1,20,19,9,3,3,1,12,3,0,0,1,1,15,1,1634036.894671837,1634036.894671837,1634036.894671837,0.014446699991822243,2.817424199951347,1.9820110999862663,0.30205299996305257,0.5333374999463558,1.929572699998971,0.5997097000363283,3.4315805999794975,6020,5,1.6933388025108798e-10,1.9897369862853492e-08,4.3612474577003544e-11,0.0,0.0,1.9897369862853492e-08,0.0,0.0,0.0
1163,1,20,19,18,5,0,0,18,5,0,0,13,13,13,1,1615208.9080511916,1615208.9080511916,1615208.9080511916,0.012085900001693517,2.8363555000396445,1.961297600006219,0.31729790003737435,0.5577376000001095,1.9111269999993965,0.6129129999317229,3.461354399973061,6020,5,4.035527467749489e-11,1.987453442560866e-08,4.325069128916856e-11,0.0,0.0,1.987453442560866e-08,0.0,0.0,0.0
